signature_hash,block_time_utc,r_component_hex,message_hash_hex
iTPf5rQiSquk9imfBowAANB3Fq4D9e5VaKhuhWyE9DfxcTksAEDsfNiWY4SFT3yLyQPyhz9vGdHgKNozAbgPzvV,1970-01-01 07:00:00,23bfcd64a1ddd11420d478c67e7c5aae88394f7407addf4e4f2c0d16d6c45306,e9f3692d3bb4fb7da82afb3c6e3479a9394eea75595c49b27734186f7c74dccf
5F7JmY2qzKjZv7r3j8zCAoPRBigdv9pGntnUrFgZJjNUiUojWzFV271N7gZdJ5NoY7YiaEa6hmej66K4tex27SsK,1970-01-01 07:00:00,d43c1d9b6480302f68558c26ffd886450c538107d521c9f414384ee672ffd317,bbd74f670fc8f8cf2d17f4c888cb590bd91dbe278be8cd33541dae3e3cac9d49
4dEcNBqG8HWsq49ezBaanQR4eVdBEXkjouskE2asVBnEnME62gs99gNYbcxycSBZwiP3f1nT7aJQoM5oZP2oKrnX,1970-01-01 07:00:00,b54c62cce0270e17479e7761a58f439a6e045280d3ff27bab6fc84c5758f3a89,b8e089d24ba0df57ee9a25fcb61b330836490fe99c077ad1f260d054f9aeef7a
5fbz5BRNuU6LFxfSfzhXkoxsufSWiE7rKjyNrs85VRVRDWPxE8Cy4oVSua1i5AHzmAY8yJKfqKL5NnLf3yaaY9ZU,1970-01-01 07:00:00,e95b9f9a80ca7ef94831c51aa2f8c3818e4a77cb4077f1ba95341e66941d84c5,eaba3bc331d9e8728b3dd23a3dffd152de3ee51e175af15cec8b1e0b6e7e5ed6
2jxGY1F5Wzve2QWLknncjzgLod2UHXy3cURsJAXpoxhpF3U4LUaCNvoDqT8zwWNdqLRX9R9rzPUrP2wwZewVVZwg,1970-01-01 07:00:00,570ed562ae19f1bc2276af38467e250acf062a2449e86dd9ac50af171b662efa,f7c84b1580ea2b4a21ac9f747b2cce7d36881500034a0792d5356caad5f5d590
2w18T7impXnjt8kAw3n44TfMLbxCb2V6uAxVvwQzKwM8SHGDBciDi7mwiVaiWFGvinA5Fo1oiXQHrxG3FNMvwjaj,1970-01-01 07:00:00,60962224a0cb7a73b1a91573dad7baac713ea10ed4dd57b962d099f129041048,e42fada1971fe61735f3e109d3812b4624cb7b2acb3efc12a9df5befbd66ebae
y28t52jMdWYi4MTgiC3fRoAsmUeG6oNgQRmMYMKXSShv9nfdt5XZDyBeqoT8fZ5ajRHU4FgqazVyJ9isiYZzKkw,1970-01-01 07:00:00,304f254ac750b531a8784ae67315a0f95afc3db5a96df30a554ba27654effe1f,5f35b06c48c037b122070822d3d83778076cd46a186e4e470fd2d7aa4fae631e
4UY45FLFCFbUwQ2NN7nQ5Bm3Y68BcQxcrNQVBXd3wPP9FUMvVhtZr28nMSgfnPPqnhNh7ydSoPp7uo5Qp3Jf48Gk,1970-01-01 07:00:00,adcbe5d548b52fb3ab4bcf031e84b68de4067dcc9a2b2e648139d8ec78e4b97f,1754147657adb6270cc4d23bd778470d5c93b6cd4b9e93dfa12251ab719a2c7e
5tEzum8fQu5hPuqKcWnPXjUyevqZnkWbuSer19iXG9LnaNWLQSLT8RGC57cyLR9UTv3ViXMSmtYfxXekApwCqFbh,1970-01-01 07:00:00,f441afefc57719cbd99020582f6ae905a713be86d3befaf665d990e23029f0cb,71ac7b1bfaae652e44f1bf76b42b25a26c362293fa4450bfa60cad1c83e0582c
8aPqDgn8LCYRJSzg1AgRA8NQKZWq9AWS1e2WuXWy9MGSDWQmyAuzw1Rme83VbGMpimx43KepKxai4CgGupiLX7L,1970-01-01 07:00:00,068875664a0c3ecc179019b67fa04dc68ebde71a66cf07f6856ddfb896bf92c8,1e18833f214504b60ce6f70d424e4e62a9bb5902adc932f4d58bcf983d3ab21e
5HW2yyFRXjBJ8JqH1wEo5S1SAhTCngbcYGJTyFD9WsdsrWXB8UgG4wzy6Pgd1my6eJQma3BLYc2FjFshtU64USSQ,1970-01-01 07:00:00,d64c27585e74625170495bd49e68273135ca7bd946d6cb47d61536bb8a488186,6153dbb1ce4a91d1355b638093ce5cec3c391af2f29eff8c2f4425a5335bc4c5
3iLMTZC427NYSBfC5J1VcQmUekbon3W8z6BiD24DQpJkV7XYyKjBaoFjQfR6XibVjhaabpZLt2fGH3fW8EgJRcmx,1970-01-01 07:00:00,87adb7991df278535a4a8c7d12e0b4c1f1d2472ecfcf9827011c5252c45aad01,e1d49cdf5ef5d2ca5b0cf918473a92891c35a9e8dda826efca2ba5839b13dd7e
3XftqBL1sLcnzVLV2rhBJ3fe5D8ZTHKsdzo5CaC8qsEJbCsQ5RcUaiuQE9GEiuPfdS25FVzxj5fsnC5s9GGpAvmj,1970-01-01 07:00:00,7e7baf1a85e2400c0bb2b9651451f8e13527785bafda3046ac862d0fb359b200,621953246cb453e1b27a9e868652e2d887585019f156b445be7b520dc2f7eee5
tSAJrDwXrNmLdEGvD2y33NdvQqo2JVmBgR7HodPxqbTvg9uFABAMgNzS2v47dix9q9Vp7S6cwnAsWtKyXxgPHgt,1970-01-01 07:00:00,2c5ac44ead558e2493b9570cb32453553b98bb82ba5d997e249ca4ae712f518a,af6fd25a1ba5f56413aaa0ea74991126aed6abf9638338462d6284fdb62e096d
3HxsrhycGwqpEgzUDoxGecjCMfXanf36Vq89Pr6zA4vmCegYkE1jz4R4HpQgq7RhSwwexfssPcbieM6rKFyfZCtM,1970-01-01 07:00:00,72a99f1677d6df2c9b296db5a31048fc753cd6290e63d37194791eceb69b996e,88e2469734b1ae61fb6d805463fedec930ab9e11efc64885715ac79312b265b8
5ciPyhL272ov3fit4xTyipZv3YbDxnW4enYMf5DcRcFSxXoFmgCFGYMoQJFnDYNqYTJNwWVt2Dn3faiFREyYmTwE,1970-01-01 07:00:00,e6ddbc668a77010913f2a578631a28bdf26f032f8e486001b3042edd415c5db9,deec36aabb8563ed213e270afc46bb70ce02f201fead6c8cc49f7aaecdad7c70
44AqpxQsRikNvuU2eFnEhcsLzpKh5dUfRztuEGeq7Q3yyvNHSiEg1zWJo2rsGjyDApxtHutgLV28KvYRX135fvmp,1970-01-01 07:00:00,98c8cf479c2ab0512bd45822d871d39d53e03ad61df0da9bdb55660a5c7ac208,3cc6fa3061f414040a2860d8284869ccdeb914024843dfa709ff6e2959e43976
3A19N94j6Gr6bo9EaL1QBjLchqqygFA8HJQxSTiubeAGWEtWZUajQGABE4werNWoUfVhakPsCD3wz9Y87f7Ed9Q9,1970-01-01 07:00:00,6bcc225d76fd429d4492a34ecfe5ffdf3e6ec0de379d74073bda48827a51b157,79e81bbd90b459b9039ebc90efea5b610bffd472eae6aa946f34b99920f166b9
fZghNzua2dTzbwskP8udi8NC6JjUo5H29uQnE371mkMNXBnvns5ghKPhfNQKHnsAQ924d6V883tBdFx6X9bGDuQ,1970-01-01 07:00:00,214176d7ad5a1b0c8377d773a957adc1b8767ce3fe65ebda0983c7fbb1e2e349,f8852c908e1cb8357761cfae7bb36b176187c3eda1c37d0e238c22a0115a0000
4VmosZKAdBvvNAJsJiM8GkZVDhNwMhXy4e9gQswNgYLAo39Dqwbx2bn7ku29Lc7QcGJQRTsiALpbBh3L2eWXuSxu,1970-01-01 07:00:00,aedd04bd01e4ab29381d4026503287e89b8b2704171952dc247fc65a5583c937,1977b325ec9d1682c378a15fd3e4ff953cadba758b562368f9b5dc08a15bf289
3oKMz5DoxpQntNU7D61fNutcgkm7DoQohsrd49eQavb1yP4zNCh84vYVUmmDxk2sinCRQnnHntwrVG2XQLgUp8ZV,1970-01-01 07:00:00,8bf9c4d262f70ca2a6508d52b450912d322242bc7daac3a0aa7f5e2ac0b58c8e,8465d3835e1c80353473f99ccb118c0f1f81577fc45b59dbbaf287dd7c33a657
mLk135PDr5P7ETsDZhvkoqDe24debHmM3A28Ws4mBfttCJWv5dtVoH96HHZedCP7ovDR3AZXobqQVusacbQLFAQ,1970-01-01 07:00:00,263cc9959ee9e6317609a4fbc256428481e80c7be46fbca2b66838c7bc0aef8b,a03f1c29d7e1810f0811ab42f0d811c1b7dabe3071cffdd44282ce4f23c735f9
4A6caDqwUX699x8aGbHoE5cHStsnxD5K3gicKAVAcaVsMXBGHoMgZaRUfCdcYuJiUVC5mx8oDyWYbZGJNpGA5ng9,1970-01-01 07:00:00,9de54d8609c90e15b5e0bdfee3c047569f5b11b541ff7397930230f09331cdf1,98b51c35eb000acf420b64448367211eca7a139dea1ff08f686810bbd1e90092
2UNZLaXStjFPbh9FhXc615PmmfyXRcdh1xoveaLpjDwE1JKHgA1YRGHsaCuSqhMsE9kDypwiaUZsfTt4JqCt51H,1970-01-01 07:00:00,0144f2fd385eeee8c8bdfb90717b1d4ba612324fc56ffa3466526368dfc7f31c,d4a2ec66047da1fe19f7d8ab1cf148e3a72b26bc609999e13ad8241d39b33fae
3aTf3VJS7GFtBELwZBC7Be6x5tnNYCJ2LooYw3abu8Bm2R7XM85ntkSe5bCvso8dwUg1kFQgYXVvjPqii3ycjqei,1970-01-01 07:00:00,80e365d3d7d513f5dca73a1c9ab68a98af60f574d53dc612aea6579af7a23a03,220c4a83affbe7566fcdbcc268a734517d97e28e0ddc568f5e2986883c928215
3cHt25hAdVpeyYktSLASV43e3KBGWu3Wbd9VEffNAKoCvPUhdvc6qoWCzVKE96EnaPu9N9kRaaDZ5KdQ6XWaZbce,1970-01-01 07:00:00,8277b73e446329be2d677cb6125ad47d0ed8feda34ab0841a34f26139141bde0,85e46040ca9cd3820740f5502dd7342a0875d173f730cb0d845d8dd2fadd33a3
2d57ryRsVXGKxQtQ5EyiQAyiewYgNcZN33duvswBiGsXtds7jxaeCAS2wr3WuRzxLSbbX21wty4v8jgYQzQK5Udq,1970-01-01 07:00:00,511f8e3c1a0e5a1be93ab0a3ae14b3eb95a1328e1863c4c4dadb26a8645a20ce,340af00a6dd71243f93dc077f45ae5e03cfa4c16fbcda3cf77e5465aafc1e8de
1Ejv99yqNJAVXtwQz3TPn8Hg8a3BXtypVNopiXBWfCMAUmsZFi2TBEBDvQZCg6DkgLSQsWVTJA9DyWngcxStRaC,1970-01-01 07:00:00,00344c5326b3693ef9250b7833230efbff99442ef2fb197cd601040fa3e28934,f2e23b8320997dc5886cfc3eb3dcba19898beb557a75c0289e51efa27ddd0c7e
2bgnj25DJCZcDvAw5WomKsedM5eShnwzpfEjdNR2UzjCERpChDNvZ3DQqHjpMsDhCQ1QAhn3bH4jUtCoBpn22YW3,1970-01-01 07:00:00,4fedcbf4f76c1af46c4224c86c2e008c5eae261c3af306cbfb0e02fbe5533eb3,e905b8fc39fa3d5fc49687828bd9921b674d2111eb2aed361793a0ce162a73a6
5JnBAVumvpWuKx2Za4moGQwnXufqcg8KFUZT2mN5X4ZHTXso4zw39HDyFZ8v9Bk49D8BJVz1rLwGXAitWCZL1ypJ,1970-01-01 07:00:00,d7665b1becd1416444a2e8e582d2d7c1874eee5afbe01ffe4fc92fd1fc75d8cd,905bb4f573abe14335aeacc95c08bc3f4dd209d0c9bfd019108b392fb19b6a9f
5smWmQYSwKAgp1JEsuQkav5EJnitJYkme9e7Tk51zoS5WHBRQ49Pc2KdXgrDjQv6h1fVKzmkJYeR9c1PiZcdTXAU,1970-01-01 07:00:00,f3d9120d40a34099f2d585c90265d0e6fe1fb4f5a3f83caad05f20f7e44a1d15,6eef011b7687246ee1ff6915fa9857d2fa215303c58dba42eb7da341b0c6491e
FDSTNy7Srqtmphf6YVLDqrtHDwRJZaSK65cynLGwpQdHUKino7Li1RvWTz5L6Wx2ZhJptuGNAktxaeeGEDYMLqf,1970-01-01 07:00:00,0c420d2ec6ed15d07699a600f1e80be68911b0597de67307f9141a05485fbf7b,fc588532a0b7e75ccba17fff61ed4544d79b7c8607677470d86d3d3480951572
64gVvU2A92xQrtpb59ENFvwNcevEnN1mw82LbEGHCnFDcLzEUFFYwaVHn6fMo1aBUmB55W4A9Gr4iGfCUqXJSRLc,1970-01-01 07:00:00,fd42652c77f8199eebbd9cb563b1936f86a4e7487bc9dad1d29d8427a2ad50d3,6c571dac0e43d4cf74b65eb071d562a58a5213350756e2980da9275779263cb7
4jw3qsNDmrsE9bNmey6ATrWGTiud3pueFHSGUD8swnWAYQdtueowggvKCKQnaXoJSPZL8HijY7ZadmnzZFRJFRT9,1970-01-01 07:00:00,bb12e5c2a50769ce9c6f885b1bdf220fe55b3e926c7d8a2fd975c7a32a277d8a,202be668428931467e898595f450b3409004d3ea8ce18e6b027cd609e4c92600
4kVMYAy162NPn9oyXGk3EC886PXdqQ8s4rGJ31QQ3yhUZsJsY2kBee3egNd2y4mfVEox8b6MPjC8nx6DoLLpA5x6,1970-01-01 07:00:00,bb8ddc25482c340e9918d74dd0523e0ba11f3c4b636d2cf2e11245bf544c8a4d,1ed221c290f5c79a5318bfcf9d3fe6dbf7463518ba8d328eaddc6afe6e3d2ebe
32rde2dQco58oYSWuSWVxyeNxTV1tkMhkpBMvQrVJZU3WJ43cZdT9gAJYVsNUDCW9AdXVvC7QVYe2esfXPvkFPeH,1970-01-01 07:00:00,65a2615fd5b53726f02fe2f196e646e46b7226b6986d25c12ef6a51531943bd5,87fe24a88b725c6aa2ad99dff02e1c476296331e2e1eb934c15bab96ca8ded74
2A2onThwcxuryWGF2Mn62CFJJGkuLnb97tgfdhXGZ3HcvESjZuYQzNtASqqjKt8EQ7L7a8roQfgCgogjxD9RnkgQ,1970-01-01 07:00:00,39ce1c3848b091e1701b49a90588a28b0bfc1bcf042a99d1b386391eec884395,1cd49b18b761da2221921508b3e25fe8a1aa0b28227e6c700f669e2c42e91375
3BxnWiCt5kvg9fxA4hA1XGAfpzcoTrFg9aBuMsYa7uhaDXnNGz6kETKkTZySuTqfB6Jqq3pCfUfXwfEKbPq5rsWE,1970-01-01 07:00:00,6d7caebe18c2fa4e50dd93868b3993508c706f46c1cd42d53fd2c01a476611f1,f09ef7ee2761736686651cf8e96e969fc8e834fae11cd875356c11463b41b6c3
2vkofJJADvE54K87gHKR5Hy7vgJv8H6ryyL5PYbp9dbsUT4LtbQ4FECcxXddHNaUifJBF5mG1j16rSAWqTV5uxU,1970-01-01 07:00:00,01a95f645797b2fd14c635f2abbdf11da70be2eedfe72542f38f4fa5d7392c58,d77d28c9373e03d9d33cf21d5141cf76538831359f3eb57c0c44879e1983984d
3H6cgxvobtbKNAB1ASWLcyC7XgW3BHpu7UnNC5HrUrqUN22YahiGz2xVEeEDXYHNdP1xiatKzk9aVNsJH1e8eHGB,1970-01-01 07:00:00,71ea4fc81dcb5e63035e23565d51e726d74a21ba15011bbbb5b86658f403bd15,dc230399608dec697dc6a40856262498f8d5e6b2382bf741684fffac3f311f03
4k8PMFihaHxVMJ9JMuhtCMfVvq9rwExtGYSf7AkPwidgoS282TgNfx1cefujnMUXpzxV7gkFwVJZNVBiXY3coGVs,1970-01-01 07:00:00,bb3e0bfb2dd723a51a0b91e3c8bc5a797313e1cecb71fcbca53cbfa40cfec00b,d6405ccf08e81105853952fd652a79018dae899822e54049007a1f35a09d1456
4KReHXuBb1Ns5oSpEeqY3owaeW93n4xgjC3L8cD3nGaT3zS2CvZ53Ax8kaPYNiJ4yXM4VXjA2E32PjnnEz5MJC6x,1970-01-01 07:00:00,a5f09de6c66786f5fdc8babd725e6e3c0640a803b774c864ee6a72e5f5748338,28bceb3c7f358ca71b63c124bd4f18dd7ef578204da0886af35614925ab6a13f
5w2DVQWJWArHxBeDRopnQYC2ESP4n1kXPZbQgRRwL1U5kJMnhjnvkpAqNbyerj8H1jWthHsPKv3V9K6RbhBks1nW,1970-01-01 07:00:00,f6a7533c22b9eee237062f3dd15463cbb921270c4ad3cf8a338b6f81faa28b55,371a2842a96310846c73d13a40b36b13d6e348b177bc7132b84b0f89cb7fc970
2UVGZ6W1HJfDDuHZCuhoJEgmAwHbMQQkTXnACXo6TU6hYH9gXQQx5VBkV9UTnJgmdB2VKjeDQs58EfGUCkJb4esF,1970-01-01 07:00:00,49b89842a9efa4e11e5276cd5951c8e86bd99acf9994882d4c2af0e19426f748,9b6bc8c686dedb6283533171b9e1f6536ae8e5c8c369f35b0ee5d59074186bb6
5KP8Ut6NMquyVz9wb3KdUVnShJgDmvJMoPpNp83DR27F5chWXNGdmC3rvj6PYhaUn19peHkuENhLT7jzKRiJRB1w,1970-01-01 07:00:00,d7eb665ed0c41d95eb7d4d41e181359b325104bf2ea12c703100abca71131d75,7d5ba0a7d23769a9d337abe2f8329a8c2cfd7cf4b387ea81b7e9edea3caf50c8
5J3mec88sRATJaPuCJTrsv7p8CCY3uByqAaNXWdYMTL8mNxfCV3TAQfo8JxWrddab7cAQPPeSv5fJGKxKaexg8r6,1970-01-01 07:00:00,d6c4f2d78a6b864e964d12b4273adbd9bfec51dc65a40a80b1e83251ab196532,47ef43aeca605ebaea597412235e288bb100ed03bd32c931c2aae6d65300c08c
xsNXNa7hhHisbBPhpgmcfJ4C9CSD7pPURsUsojSbqZxc4Lv61uy74wVg3R9Si5pesmr1Qm7UeykS4FktGSs3Svn,1970-01-01 07:00:00,302dc8d000e693352d3d53241a2268002b10f7b317fa5369c7f047864aa19a71,6bf599119ab52b20ae84b8a331f647fd80e2bf7c601670435f1fe347df883c25
2ewaJFQzR1e6gbQJcbWDUJjLUJGXNTtRy4efD36qxLNF58xRf2ks8zN7bv71YKaVj3FPqze8VSSUs9mFMAbVBSpG,1970-01-01 07:00:00,52bc5e99cb341a3523b17592d03d2adbb63016638b8aa0d3d41844f191fed481,5136b44a2448bb33cd81c265b619b2f7bbb9c90649d23d91a6b64e6a28d59398
4dQK4GXAxAobcncfystAwn8NwPLcGdCmpsjZbvQ7acQ4jde7tnMPU8btgqRoCmLNfKo16QxzKEqMboMLr3sDBP7A,1970-01-01 07:00:00,b571501a7696f8cd09d232e75a2a2b9b54bd78b8aede6dd38767ddb26343bca1,0aece9cad7a5cfb27c6765e60f56b69b3f1ef175fdf0f93db05da8dbebdd60ed
3FZV5KUNehZgrt1E9w34CxfJqJaLyT1vaGH5ELMUe6e2BX5ipySBKDU8XeiZ4bcasfEVeFnhsxqryvVyx36sCoCS,1970-01-01 07:00:00,70970d65e9ca4fca66af21fcb20c846c37f9e1f81956c41cff6e2cbce3dcfe8a,ee57e129a435a2ce84cb5bacc93d81f2f1700fc495ac3499ae8de8f1a68d54b0
42rQbLsPA21zssWM7vYRh8BqUPHpJ47QpaLghC2Mdy2hN2LDSfSZDXXiswBiQoYYkJ76SzLWZGgkpNd23wXDUnGT,1970-01-01 07:00:00,97a5e0334ce627b8a41e8a1f6ee0118ac386a39cf5a88c1f2d3307ed6abe7bd3,6fa0caa64c07b77c9615c3783e6468f14a6e3d8b49eeafe70eb5c5e414ba6391
3oEvtGLysSjhanM44oZEsGdVXEYcAEJBkeW8oRo5MH3VrYpNBCgE56LLTtyJz4mRy3Y7aGPSw8nkAMsnZETcwh6b,1970-01-01 07:00:00,8be8e57f2a7ab70cf19777f38be034c6cf26e9d10966f4180d6d64bb5535ae66,9f572759b01766758c9c21318b38d212316997171a1d691d09ff04db8f5b1c4e
ZRUDynLhnGC3dZKrU9hX2mXMnaYrq3M1NCZQjFX7NFntSutKicCfKPWgi1FAAxkuCDoAdrTLsV3ArB9s3m7YAeo,1970-01-01 07:00:00,1bf59b796ff1bb3d6b0e017121f6a5185915015bf466f932d5165af68ac4f547,e4a727ff5c08880f5a191acfb46e666b65c02c2277b9b4f3fe71b6113fcac505
8Sd6DFswLjSZjDsiWXbU6Ypg1yda9em4WQbZCkozQAjnEBFC8cGesv5CmHXifuqU4TwGEaBsrSDtX9ZMUQsmwBF,1970-01-01 07:00:00,066ae0de0d1b90872a5a827de411a42ad1db44b632d23d406e08e1542a111f6a,775ec816ade08ae8e81b46210bf433a6bd0fdd6b68b29e116b356a3aa13fe3c2
3gDMAP9gaxW9Cvm5J5YzMnBCXY6WAWGG1xtYATZbnZyYbctN9n6uka8pKkDiDrHr4mE8WCeFLrse2RmX9obpGxQJ,1970-01-01 07:00:00,85d9863d2870f6bc6e102e7fcd87e367b750e38b99416e44152a9a2545007658,2ceb9230cb3fff89936b3cd81756b273a7584fbcb8f099deffd0116af584f3b8
5jodqfyKXbHX5CDRsz5TWmiLhm6GRNK62KXwMkQG8icXP4qjZGBwK21x8fowyXx1CHE8TRFqQpCnNuTMjHaio2xA,1970-01-01 07:00:00,ecfb07a3591f5aa922912a5409e3b5ee071eddb8d652cabe1a884f4d3a21984f,ff36173b88a0b612af076976dc0918a7ebe2c2a4d7e1406935dd4f67b5485b34
5jh9vMtRtng3SxtWBW78eSeSd9ukLFRWW52XfQQJHHHKCSHz3wynW3KYwU6cMcGMQ96gKQwQSa2NQApA5UUN23Rs,1970-01-01 07:00:00,ece25c2233e267c6a06b28435ee6d828a80ee74600b32740e0ac5ebd7673c1c4,99d3cfea6166d55fae5343859f435d97d3ebcbcf0de4298216927898fd736d7a
2fuAFx1kDMte4stpiSSjk69JmaX9sX5UnJ7wfK3gehPjxNdHoqURHV8fjdh5LcpJWWQfHs2sdRPYxwtW3dM83v2Z,1970-01-01 07:00:00,538ff1ab85eee5231db593d387f44fd887cf4133d3583c9e0632e53bb90e0e66,eab0cad4e284027ad5b1cba1de6e489a398436cca1a3bcbd6e8b57736a6e1952
cTRChKkSxZXXoKyuuTvS6gp9xWrTM88bDjYnad7tLA8DMRUyANfLUnvHG3sbs2Byyu8g9CJtpTHTfdZG3YWW7GS,1970-01-01 07:00:00,1e9350cc260a13ec67c69ec162e414b3db3dd7343e0d958568e64a3710a11c77,204fb996634a69236b7fb1f57539aba79efd348b9c4bc73af327f585a637352d
5kwN5qGDNWCPgo72xHAPSHFQWfLppguPu65LkDsQDcRHLAnLKRVNDUbXyw8bMuRAugBk7Wc9CSJiCHEzb5PTEBAt,1970-01-01 07:00:00,edf535f90b24bf9f2a54d9cbf575b1e2bfc740fc37c0277de0a11a51bd162dbb,a5d43510d368fe415ce5a683439c0bac803075d62e7c6d897a8af80caaab1e47
fTnXQMibG8nu4K3iupHjS7GTCMhtYWkdP1Yx9VmaSajVVjbCVtYjNFQ3rJSz2Qt5ZwKzw495u56FtjQ6DNYjosN,1970-01-01 07:00:00,212b024bbf9262d2869bc3009ada06bd92160ed1719f165668814ee8b374ba81,c13ca9330d944b51313bc02321fb4d0b02e19d223fe99a212d63d6c55df56ae4
Eo35RPSb1He5Aph8J6ahhptQpFawK9u5VahLdVb29wwhfj3CmTuyNFj7zTAs22xeGxvMGd7nYoBPEcRyAbq9ZDQ,1970-01-01 07:00:00,0be52a965a1bcbdd17c1550c82b4ccddd5f820a9484c2d469157ba41884c2e3d,af906e0fdb3bb4ca26e0597366c660049f16370ed688e6df326d5e5180a11d40
4aTFvpw2uhj1ggsiXm7kmzZhSou57Nz4saiJ6QDx2sgX12i3xX2w8DBbZsPimZfRp1XgRFCXjUjYpYgQg4kg36ii,1970-01-01 07:00:00,b2e63b800d06bf5b661216dce10bd292ce817e82d6b6ff4cda9d7fb7f6c0e168,bb1b1ae6590840637612708a0151f0c4f6aae5094121a256950bfabb3b401694
4uwWCoBfZUHnrSsb6yFgaQQD3SnCPGHgTWHnk1CHuPm86Kwx9AoPdsEa3vVZ7LF9UUMCFV2hqoUBxV52H6jRRvpk,1970-01-01 07:00:00,c3b44636bdfd1d4cc3c5474a2309f87a694315efb551cf7fdbd7cdc72e041c71,6d877098a157a3d3a30087f5c21a22d53c6f9903d2a9c2dedab7019b7cf3112b
5htV7zxMDFDwq334LoCwNnjF9F9VV2gadBBhrGhYzXcVXpCy7oC18bA3AMdSwUTxi2nNH2T4yGQnGa72HcnVtp4h,1970-01-01 07:00:00,eb53f5b25678ed677864b772e46074f3cfb44cb504957b8a40e6b921b92d16e6,6d08c557e16dcf789c67f69ca1bdcbfa6c4549490b65e7a61e7c85a490fd9c5e
28gEGZLuX9gaCwLPNwY7jvHEjdDE7anVTy7exhdmaUpGECyHDvU8iUdZXF5JR8nibqd1yBfDfH6XUMwqoCgHZ3ou,1970-01-01 07:00:00,38a305338f055d8e86039158fd5d3ff64172dff317aae54e5618f5fd6c5501c3,ec212b20195e960d7cf348ba3092323e1c495ba844537bb57be91c1da530f562
1i5iX2uoo6gkmozzNziC6WCNuDyVtXvWsXnXBgJ148D4SXM1o3f7ZjnPSh6jdXejGgTVkK4Pc9UmckFr8g8znSS,1970-01-01 07:00:00,009c5e058716654b4626147fc80750efd0bd0a8bd0d738c412029ac63b8fd5ce,939b12b255e832e3f5bb9ac9b3248fe435c6e3c7af62f5a21ac15149f7f82307
5gshNVcY5LpSWgwMNsKMPkE3BmmezdNa5wmm1MCDAtNWWbvSZinRfDucM3XQ7B9ohLhgo1pDCCgL61qvLJ5bMibL,1970-01-01 07:00:00,ea7431541f426c3983c96ba63d7171cac8daec344fe0d4f508a0ba4ee3678397,227ac2082b8c41c9aa2e260e2a735255a8e1682131f3aa408d3b829b33c66307
5pvuM3phupVfZS22PTzvi6ZuLoXh18z3tMhFbBbVn85sjSezauk7WmBdePfK1vsPJ8mbdfMN6BBCGnBBwDFhLM5V,1970-01-01 07:00:00,f16683cf9346ec2a8772e276b5fd4fbbe0ee04461f8493e143972be69550bbf2,6cba8bdde956b92225ca8f0acd01860deead4cbf9f10e86dfa6912e7232b44ba
3F8scYKrarBfM87ubYi7GAsZCp2MfcdWhZ6Tfh72phAV3L8TAbeorNkUtqhjSX6qnzSEsdR1c5q5n7JAmquc8s1q,1970-01-01 07:00:00,70395fcdf479c8257b16ee615bee2b12ec649cf1726c641f768f90304e874ca6,12550ac1079b69d9b67087e99c2df9e21bab0fea33c1d54d2710f80099a9cac1
5cfY1b2Xu91g75TzmY4D6Puhvg89bzZ9aQv4wfNa7trwXeBbdvLX3Zk7tga7CXMvqzTageMNzB6MvUDNQzncxwyT,1970-01-01 07:00:00,e6d2d81eee66cbe16fd55965eb7434b75b339742d1967c4e7763f0e90c2e9144,6e4a2e46ddb9aee69ccafdd1072f5c0fa6757c0da6c945a08a2f32ad921e8d14
2HHudd3eJ6ZXapxjEmEYBxiRXEdSMETddw1EhebWG5iszt8RqnwPft6W9vNkovsQtAdc83DKu2Ja6nj6KfhMdxV,1970-01-01 07:00:00,011ac65c51cf4ffc86f3a842efcf872c791b42ad38ed0b7da7250efacf1654f0,b24c865b0fbf1d6ed5263776dfbf71c26b7bc7e57478bf431fcc7e4355e1671e
5QXdkoECZAreAYCoQtVC2PNb6pZ2cpSs9mRz8XYYEdbzAs48VJerVY12gXFWTKQUhsmnJAmYQeg743dU6hnBwCk8,1970-01-01 07:00:00,dc5b984190b9551779909fe22025498206eb7a8989fd387ad0a75aca2959ca59,a704d68e24521deddcae6f849f8051bf156ab1a9704e108f64806c14c5192353
CZuUg8TQnQpC1CfdStKFY6jrVQtQmALb4YXJ3aSYL5wASYjkdcdRJD1yC6WtsSSEidNUQfZ3wLuYPUfgsKLMQZ2,1970-01-01 07:00:00,09f9a8143d1b028a93c973accab3dd9ee4f9c8863d1aeea08e3bcaf363d5c167,9b9a8c8c09e902b7eedea5a1ea1010a7b06edc3497a6227432dace7293a231ae
5yGXUaKqFfWHYVnFjgc2kFFRGowqsPoXNBc8A33u3pf2VRSQVGoAs9aq376TYr1JDtiWwuqpCLE8aX9cioxLore1,1970-01-01 07:00:00,f89752a64ba1dda6978de14e8aedf1155b149d6f1ee1dbc4974b90e91551551b,9b6ee4c77e4c894db11a746cc8a0a718497a184ab75b5e3409b041fb4278b819
3Bv7gNBsZAv83AByc5tYHZ12w9WQTcZ2MiMbnnLYGheHRtfJzoZgytnffxkGiKpMuPYRzzH4urNjWAAit18LGNxr,1970-01-01 07:00:00,6d728583705595cd49993f3652a522c22c8b067fa6afba674d2d4276dce674af,245a0aacb8d4451d2e179d304c890eb70d696b2f0cfe1bbbd9a7420634874801
