signature_hash,block_time_utc,r_component_hex
KhXP3hLJCmJh4uEuBAY9XNE9TnTWoQKQ3H1Bp9QPDThGxGeUqXdpsC8umdFVtqrd1iNFfPctpZRpvG4ZXF1ZVkS,1970-01-01 07:00:00,1020026eed1fb70c29004c6335e0bd2656b0012cc6c559b8e76ab66e5100dd51
64RUfBSY9TAjmR9T49T6V7vJ2tfyY5gGfHxosEJNKLgZdbFd9mMsNtXU6nCdwrVCp7iJvPbp4Q7RdoXECNo5VfaQ,1970-01-01 07:00:00,fd0937cd269cd4d61197b7eeb96c270e1a01113ff2ff8bf7248e6619f4fb880c
5PZxdEZBSfKKcPcFkoZy736HLoK3XwhQf2Cm4Npi2Bs49Uqke8U23h3ePLsNNPoKkqSMwSFyy8NT2N3JYZczgiFE,1970-01-01 07:00:00,db87ae543b910aad58a1f51db83d205401aa209ca00332105ab763cbf5b56022
2D45zfnc2QTxCkwZbL5X7FHrr6qZ5Wrjxxgm9prnPHbRHWwi2iTHtetb8uPwvDPfYEN6X7dL225ueHa3rgGMKcia,1970-01-01 07:00:00,3c69463e9b088ca64c5d54495f090a25f392ca4266d248e7b667e2f6b5b0d7de
ChbMNHbWPmpNyEJ2FTcCB3F6XuARvN1D67BZv6R3YM14G6vdoagLqbQzkBFWE2iUsvBtVyquPfGc5B2SyxHpG8U,1970-01-01 07:00:00,0a16ead61fa2562837f013776669f5140fd9c6b680d547c5ca18d46a983ae7a4
65MmmComF3dNiZhyXAqSmYfaGB8nofSX1L1xYuGABk2zPJdRktVU4B9zTiqX7zYDWEgDAkeEpmoEmCoDCWNudfga,1970-01-01 07:00:00,fdd7e144e77189381428fbab6af8e35122135bd6f919b96e05ba021a120cc64a
3tqiC8nrKRCkFjhQmEeCULKov7qcCk5ucXmzW2dcmAKXop1c6x5PpLTk1BuV6C9V2QSuh4ScMstoqxUXVgYbvNxF,1970-01-01 07:00:00,90bd1b66c81d9e799a6381b27d66fd15adef696f7e6934a9d14fcc7bfac390b3
Thtf4nrF532ri9j4B9MMR31981eQQRLgLpJmKCtHFuBb1MMEHCjJtcGrKv5YoqtjLieXpJSaVYqQdarv6G4BofN,1970-01-01 07:00:00,170785f25404b21abb44fac025c46b2408a2abcbae6a2e206793fbecd4904299
65hFigURCPAmA4UfKm1RULTm6u5mUjv6ETAUMLQEng3mTZnngqMaGfUXixYrFG73kdvMohk3RUjnUPvU8gPD3q1t,1970-01-01 07:00:00,fe2208b9dd49c51bfa9401d2cff9e6a74f781ed72ff48b5b5a87a65ac35de668
V7Y2C4qpppXjN9peV2rfSCoHyETquRuLs6xJ8UgZyJe9BQGgu3kzb2Y94iL2Kid4cHPgJh9Ps7YDDAx6kjsvc1w,1970-01-01 07:00:00,183e48da28af7adb06b0f502641d5b593d427f839e1b92213b685046c709110e
5oJZvWX3kyNVpUDfTZg2Wo5JxLRxU5rMZSemJRSh2581kJc8jk135LLahuZSF3kJmgH7MezrAy2sWN3SyEXAqiAj,1970-01-01 07:00:00,efff72fe7908585f62324e0ad82df8f39c0bf6f777c678d7a2b5cb63182e2b9e
PZCcU8SseGE9SbDiHzmDnCCF1h6v4FyqujvDUPFwhfpZiCn6majm5vjRhDxxUNBQ4P9PsXrKxMiWYSxCyA4rCj1,1970-01-01 07:00:00,137362e024cb483a8f0ea0ebcf02af6551053fe1cd5a107d12b8e212b269e11e
y8jVmYuDoFMhcFDH4ChJbs9FmjzBpVXGNVoUPxmPiGAKCRFjDiEUWcdAbAxyz1ypyGDdPTmf2Brce4GJjGuxkyQ,1970-01-01 07:00:00,3068414bc2f0085183585b8028a4204456665e53dfbddfa42482768951abf65b
5V8UUiqqCtaX7TQuZg7VnK8fBZWzd3B2fmCzTbt5gQ39RPn55xETS7hpwmFqt7wZ98SQsdvMC3P5uRia7CnLHv5Y,1970-01-01 07:00:00,e05343c52f408ca8bc29b5c89e5fa5fb4e1667f83f30dfc2a90b3aef605c6172
3iBvrycd29FY7wN5oWN8NYqhriRi1CX3V2NRyrmBbZpE9w4Ju9u7tCokwbVwstWxAJE6AFiTiZyQmj8Xbvm1YEMM,1970-01-01 07:00:00,878da719db69ea747c680c98edb267294d23a7b58ce2c4304064a76e268add3e
2Lrydzj9Gbh1iaDp7jktxXdK92jZXdALxezDnAGH9A67v9e3vnZT2fPahBmKkATmstFr3L2hecEmrR47PEX8W48B,1970-01-01 07:00:00,43251b04e80db2437fe9988b0e40e5877d18cd1316fb3fd857c7d5bc4f3637f9
5SAf7S2BazCPWU96iRXLTbFkjPBqVXJHqT7cei1wCVFbhJ8XMyHms1TLSjcbWuvWJ7xmyaQ2SidNFY7W6rt5GPWm,1970-01-01 07:00:00,ddc547f2c68e020e3d32a481313501442229aceea7a00fd5f820d2aab1aea79f
2NiqA33vwRNtYpr9jLuVDeSHw6CbTGEgQRf1NHBUeZK8SeTkkN4ZnBpjP64jSxhp4mtTWVtmsFKYc9RvGpxD5WNy,1970-01-01 07:00:00,44bfa0c26840b55a99687c884518230931eca16141fc8df3f05818a8a63bf739
5NA5s4tj9t21k4sP7LBuFH8V46HvQqx8aEPPoocQ1hEdydcpT8uLkD8BukFm3NYGGY3qjEQZGSU853d7WdmMiDWV,1970-01-01 07:00:00,da500a58e3ff2e03d19458654607196eb8d6ef7a204f3d8975076a15159b4c33
4Bh22GCxNJNbM3PdaFf6uVhhNFzyaRYwNWgGDvtuUsxbrmoWzCAvYAfMxxwkGCu1CkRbaT6WBG4j2waGvoVuC9Lg,1970-01-01 07:00:00,9f45052814d139a2e68515551a843d5a5020a0802dc919af5ae7b50dad4a08df
2fNf6A96wNydS2EuRbkXsrt4ZQFHtnFjY13cp1JqsGFcNiVMPNNxnu7J2ot4pptpymfwUkipjQTcjNAvBLmJBsYX,1970-01-01 07:00:00,531bd757162ff74702966dd065c0771335edbd55b6bc8787a0dbaf6bd5f5735c
YHuMJ6ksHHxCUiE8iYf8B1ejDn2RQwSNF6nnfge8oPAwf27fbfXSY7KRfqWrtpRAkNCpuoZKT97ZYocVUiPYBPC,1970-01-01 07:00:00,1afc0a8fd2e18273b368e527b61998a9a47dc1e9010474bb47ae7360e4d46360
4E3swgCAF6FP4Nw2N2qbEu25PQgKG1PcWaY7zwn2fzuUs5TcQqr4EDgPNFTePBq9Sx6DFJMY1ai9GrYuG8R3ANFc,1970-01-01 07:00:00,a14df38be68da716371066d6a8c5326c07642b0bb0ddc336ec171535aeb73f04
egeYkHCCMhVCCUeNvuCXHvQRbXrZP9KPhXE91sYtdCpByjqpo6SVXPqvSdL5fAuJRuWxQp8RSeb4UQDu9yu7VJD,1970-01-01 07:00:00,207f33d9a803165ced67e9f7527aa9cb967e4b0935abcc90c400c62b6e5fd20b
RfAjzZdAZZ4UixbmNpWdktJk99kHTS1qhvbS1mMGHZY7yf9UXokcEmMXJeMFsxCJauGaz3zuHHr9r14GQ2c7Hpf,1970-01-01 07:00:00,1543a16e197ed81eed0d8bc9e16e7de3d478c1984bab326ae1f971b814724914
PKJJu8Zrck7yrFvnkCkHesw9CofusFCnWyCvwpQp9o6hZF6oeG3KbXrat5b87R8Q3KPtFUb4hC1QwMznif26tGP,1970-01-01 07:00:00,133e78da4b4da1693775b657abb379923a967785894f52f210c949cd56622b00
5WGpdTev1soeiezogBnhy1npWTjEjdTyjJAGCKnLEQTPMAzZuYy1JBSLzT4NA4Se7iSh4RavQ3CFLHujBoE52ymc,1970-01-01 07:00:00,e14fcd5726cc96d3129081146080e74ccc255af14ef3625bdff51ebe0de48ffb
R37ELT534UkT2myhFHXPXvLmnszcjo3LM6yUbAXHJ1QDuD6W7pEMx59w7r6ZQCCrGYKnJDuJQ6zUxqBP27eD9yB,1970-01-01 07:00:00,14ba5fb13e7ecb894516d9c2e706f74b9fef31c1579c2d08343789a030c00d2f
Mny27ZCJUiMNksnJ8AQjeZuUEbGgbnBQUWc7UgGpzyPkQmtYco2KZ6RYXzm57KhMiGP381dsddSawDpjG7vqBnQ,1970-01-01 07:00:00,11ee40bd5cd5b627a7264567ecc0149368f04ba5a4054d4ac9b0458f39cb0375
2ptvYAWpCLsjfU2i76Uhki3rrSx5SQ75MfvCxHwKjPbESf2AD91drQpQE36G3tuzeYxRwwgQ5EpnKRN9DDGuNhsd,1970-01-01 07:00:00,5b51ecfe40d254582bcd71b4e3bc50e57689b63bfc4efc2364c9c4261aee28e8
2KakuJbL1c1m66mTavWviPnHBg7WkR2PmDyFUnP23m9U1Hn1x3vL3suMZHdEemfAf5AAvPxtL9ew8jayXqeSrB6Z,1970-01-01 07:00:00,420a9abcfd67b9c22f0ee7e1d102fc2e6de0f85f97459e133f97238a016ee7a4
4QzxBQeS2kZni8SJRZBvD3KZei3sGWtNPJTyHDSovfatiAEEKmzELyP4CXBJzioNHTeNRapHeTfNxPLP3FuNVh49,1970-01-01 07:00:00,aabf38d78033d37836390ebb1e7e38761a792ba242ee3490e6efbbd62782c17e
2ssVVKx4m59Me2BgQmPT4Vi9f3yUpnU6kwpf3pzAvkqERwcpewqVUUmySif8RPCLaKmpRv1pCPqFtChU2sQwguNe,1970-01-01 07:00:00,5de2c508a182d19f2dc97eb05143114b0b12da077a5c2777c0f785cb29b400ac
MJ1cFxxZdWyBqxD4VX1PmsXJqe5uPGZkDnXYLdbYuGFdBQCJqVHAZj7H7zETgxTbAGYzXsSc5EXxtVRqwxgckAo,1970-01-01 07:00:00,11800a59ddb8d8595ca3c8edf787776d5dc889eb8e1f9d6236fc140a16dc4cfd
2P8F8Z5gpE3edSbsTsMT91bNQChV1AubTKzFZp9e8ZFUFkjWVuNh2zBFWSM8hpkF5tWcFR42CzbTyr3sbkmKmNuL,1970-01-01 07:00:00,4518bef4a2f021b02d7d107a2458682302ed830e78da4d08245cc79bf15c2c05
2hXijofVZSNNw6tHkh1yHQHgqtvtAfPj7ZLACJE7Dr8M3R1n4YNu9BygoVzPXCaUeZm6KRQSqXYk3QBjiEP7gufk,1970-01-01 07:00:00,54f7ddd97dd15df9d7a421c566fdf117a75a3432d2f839287fca1f137677690c
5T6yLyHqFrTqVFswP5V13JGrHS9VgxkPKk7QwRZjuxddqAyz9mCQ47Vrcg3jMtXXgqp711JBkcr99Nuaok3Z7cEy,1970-01-01 07:00:00,de940464ab9d63b7d53444d683670a48b374230b0d9ff2a8dcc2fdf43aae5f69
2GTKK3uWAxZT1kfK7sKSVpH4xcTMDKA4iiyu6KZ5MNKqATgrQvWqdbjZNyCMAifq9Jaz6tWtJKLteYsLeezAVpYF,1970-01-01 07:00:00,3f57fcab33ebfe827af6c1bacf46f452cb280ed3be8ab755d97721b4a0e64005
4xneKGh2p63XoxGag9VcFfhzoKsTGHdkR9cZXDs2djvhe2BCihKAJC4cdN6eseCUP6qPbxXdvdvDkREvu1Geefn7,1970-01-01 07:00:00,c628d8147847155ea55488b03d1850a7a33f27089d673b3cc0350405f178644f
5kewoaTsSnGqGckqLjMkZGa93ux49TTUVz58waEVxVh16Uj6HQ6rooBNv58DE7L27d1y2ie4gjn9BpK5gc88Kuyf,1970-01-01 07:00:00,edb6b7819b13a6cdf5c34ccd9863617e96e56409fdf2164dc564040b65d78eb0
Jz652XbbMbmrs8A7VgwjTVLbcLSzuPcMz2JPCxMe2hKkyJmxXgqd2pLegDo4m2SjgiMNbVpGcPFvQ2LZGZzdx2b,1970-01-01 07:00:00,0f824a6a1dad1c4ac4c9d82d90bee8be98bf1a68de9eea48b0e05ed001460740
39ZL27zeuTpAF8ao5FC8SuVRmzmB1u3W2KLaCh8s5e783CCNBT1RDrLAB1MLQb9Dnr3oaR5TmRi3JTgk6dCZRtjv,1970-01-01 07:00:00,6b69deb7cbeb0da3981d00c8f9c42f4463b0cec104556ee6a14d50af8e38679f
3Z1YgufSRc8TDv8vgs54n4UwVijeENXWtK79Yy3xBs8Fhj2yBoxgbyRmqW2daHRAT1M2fHPZfDsL2KdAHMmu46ck,1970-01-01 07:00:00,7fa340a7fb1d52cf2424f531916ec2fcd019ef14b4f681be5e56991af0893c3e
21EfgXHa4Tx25hYNrPmFzqvHA3noBnqqbN2jqLccsF1UPjUDDzBBmw68pCCSpKte9dKXPWcWTDa1hJPHo8YUrnre,1970-01-01 07:00:00,32385f2f7ee1b6a6609ccc34cce7a1305158c4687c74e3bddc47e0305e965d64
4KHESyrDujH1JR8fY5axvwDU9HjMwAGE3Xh86LCp7KR7HzKv2wZxum5QRUo6WQ4SwTShG82qyM2WKKjjkoxYadeV,1970-01-01 07:00:00,a5d09a282c640c2d97da2674fe202fd7ff8222f248ef58fc76187e66e3e1af90
3EJuVKCWTAjcS8kFvJThr7W8J66Gi8tQUqJifQJMmFCxVT38VbQzEsAB44P1Z6qu4sznhmYJ5p4BsxwgD7HWY4Zz,1970-01-01 07:00:00,6f82cba637bfc1f3adebc3767b0d28d08bc2d53a5352f20c2cd5e757ac855a6d
k6mW5kVgmWzLCat9SPvwbxBNJ3mMszMF5BeFPszxXiZxmm9SRFYpeKZzdN5H9Kccfq9qxUUvbLrHQdoSCyBhowm,1970-01-01 07:00:00,252ad54df1cf2211628734b7d68f6ebac9f004dd7a7b0bf44754c778783942bd
5EJ4fWAmmL9vGAvfJ7n5dHvdPaKH88TiVt3jYrKAnu4LkCFSUtPLB784vhT3qrZt9karwVWHkV5HFeGVmWEfUzEK,1970-01-01 07:00:00,d3884b6797fd32f2b8ae8bb22441294ed268b2986a50d511af4421b64fe728c5
dCJB5pcA5eL8p7X87Lgjx7LC5MUpqDqkhGXrYY417qNaL1ehLFVM5in3zSM1emDC3S9MRuNmzRk1x9ciBFSbDb9,1970-01-01 07:00:00,1f368657f37f526422d78ffd24278b2b399fef30b79ba5176f7e39874d1859c3
3GQvQkQR8p1hM8iCakh3HhPPtuQSNcjCQ5hDn1D5pcP3DNvjDyakVBPubbn61FvPkbRjzsnUS8feqh1b54HV3FdH,1970-01-01 07:00:00,7153391a2fcf9873f2494da13ad820d2cac124f51fa37cb76aff323116b75f0d
3JSuPTh46cbay24bbUxnj4NwGRww7gzGjFFWwodBEP5exrur9mJkepeqrdmA13Ndmra25cB486bFGQFMApUhNDZp,1970-01-01 07:00:00,73144c440616adc41747a060d53b7ef0972634a90279f84d2d6b38fac0bb5410
J1FWsE1N18mtev63CVVmDWGLmjqSRUFrop7J5ofmWrE6S3b8dQvE1wpm6eAPGF6JvFHF5LbsgcYLfw1RJhBy1dz,1970-01-01 07:00:00,0ea9f3c066959acc8d80e95a403b7b7b3aa3ee10623e2deef7a60fe3aa69ef0c
5XLsyD1n2Eo6Tg8gbT1cqyoncPrqr5nGfyKuLTctkPvtHutQ8b1PW3ANDqRyssRBqnMGFtLBAqe6rhCSekoEZaoc,1970-01-01 07:00:00,e23c02dbb577fb93a1d7f2388b62154cb27dc27a66f8f8cbffc99fe3b855a451
4f6djmznVavXjNjRdn4n4sJWNUL1Q1EGaBfE8mNTYLGFGEkhGXxYKXKWZ254bZHNMSh1uPXehkLCwWsn5zcrnaKR,1970-01-01 07:00:00,b6e78e18230ef812ea46c837c740db7bd001b4fef25e08ef95346867941950bc
61RFkUn6N7ptzdSXiFSyM5hLf2mALt3nPQu8dBkMmADPwp77dTRjiE3aTnnWjLMQnvm24vS4Vt7vqYfaQgKELEbv,1970-01-01 07:00:00,fa7213a86cb68405a52a1b7f6bd90e09e7e273d75c4149065532f0b6aa8ccb9a
i8eWREgL1uBkNxHPnnQCraMqqH9QZdKkBa6VvqDDDM2WZ5RT8ixYQ8tf2suW6YNM5tTQ1PyEbPjyzXTDhiUxsKA,1970-01-01 07:00:00,2378751a396b36090c24dab3d8e61605cc776be9c06a057c7afad16250994e74
1ZS8eNWCeJbH71ryxogWCiqgTy6ZJPU51mJbvCcq4Uf152vKnksKdjfP6otNTE2nRHQna681Jfw6Nb1wsMemfa6,1970-01-01 07:00:00,007b73539f9c031927cf1746664fc51932f734c40d52b49189b0c3c2bfe3169b
U79D3dAqHaVVFSX4bwZ93j4AKEN81FrGFeJr9zvr347gJoNJzEHCRUKtQXcABTQMhKG8B1BGrVYBtnr9hdUN5cF,1970-01-01 07:00:00,176005d56e353d97a4567dbfb6ddc1619ee28af191e3a48acc500ba5465c8db1
P6cbPtCUspsips1RHAM2eu5W2iue2Ldx7UGU7xUbMPUKxL6dhShUMH93aEqSv7jajY2TRmqCAKixcwqtdZEXKaC,1970-01-01 07:00:00,130e30b566272b01dc8978df410cf2ac897d1acc37e8b5a546665f980586e46f
5SFJBvQATgakcVCn86jYWPBxP1scjtN8AwJpf1Rbso3j2udZB3Uw3bRQpoZUVKtHsdpojgCZzrfrnNSdEC78uRzj,1970-01-01 07:00:00,ddd6f07e4e26f7ab0b7ca468df5b052375b874fa72a627d721ea893f5206494e
5NSiB3WF544EQ1tgGghMY86ijnRf6XTAe3rxKSegtqJY9kbr6NaCwQcLSUQZN5wj8ynZ1puimEcS2su3VLTJYHg5,1970-01-01 07:00:00,da8f52ea0c8a90804feb44a0c18028c2783b30fdd842fe0142b32d0cd16f19d2
53FMNSodnnTXEFAQ4Xk3FFKwLkRwYU2GRn54FyaZZ7JaC99BYA6bPzn4ME32SLEfZMFWFhzuzLvi8QbBM2TT7ivk,1970-01-01 07:00:00,ca018f7ddab440b09db42c820bc89c19441cbb3d93367d9fa907b6cb2008b971
64PMiy4ivtsvv372GQ8ivux2gXqrxxAsuurqNY3fQKAStBccaiHKndMscasJWTnSSLwEGgyZRWvZV6NBzRV3LNzQ,1970-01-01 07:00:00,fd01267a4edf62064d073203e008c8b203b9930aa0d95a208bcaca486554c01b
oUKo9crcLbGBLNtiqcLaj2E6qqR1LPHgGSSY4zGMkrjTh8j5GC1p7mV2E9XKiPX61ewm36gGhEgHKeYE2nexZHd,1970-01-01 07:00:00,28132dbb54e9e3f407ec8167977a0559b8fad09f588a61a30610bc04cfb5764b
3aJYQa6px6yCU3J7DgRTpLxVz52quZ8ghRfbQzb7LChbP1odAm1cRU1Z6JVwA7Nxz5hd2q5xk1cRB19XJEJeQ79X,1970-01-01 07:00:00,80c0b4a57d21dfde6099cf0ef3042016d7e6ad89409ef15802947a873a433157
5zToPTG7h4xjEQdm67V8mqs7Sfw7VopFCNZAXxW9ZRXj72tcLDjbZrnq4MwBHxznJSy5wdLM7zTSZTPuMVhXVBLE,1970-01-01 07:00:00,f99f003bbe2d88b4438edb4b8f511895057c98c2fad8d91641fb66677f614e9e
2w1Txih8Cvgc72kjaCXinA6FHYt2jc59wqyX58g6ZrWmwPcDMBexQoDxrbMrHcgV5te9PUZz8DYkZafqKNQBTJ6j,1970-01-01 07:00:00,609769ebc49f7a5988d412fd97a99b769fd4e996cc10b47fcb2970b61b92e5b0
3KKU9vhHYzYmpcoQkgubfJDWxQugyZqe4Y3Tb78pjxE3BwK1gQpoD8KVUkQ5nXRCYBbHipMwF7NiWPbR2rMJZSra,1970-01-01 07:00:00,73d4c33b8593ba8dc51a53926d7ef2a599f0284b83a7e7479d6fec05afcdb35c
4Kfp6ABJ6DdMmzEyimD4oTwphote4NbUMVz3fs3AgwFFwk7p6Xh2TZ75dPZSwVqBN8w1oGZxLLeeFXrJry9fxA2F,1970-01-01 07:00:00,a6268c57e07dbce61b3fca21dc9bf796c358a001681ebdd7eeced76915e027b1
WczNdyH97SxN48VANHvuPmNKvSD2gwa7fDmxE1JkNSr5T1QwfhAb4XaifYxE3oHGeEcStm26eXgApXJTKw7rb5B,1970-01-01 07:00:00,198b2937950db744132e2c39f4255726fbe7d3845c04cd1f3f8f3ecc69b615d7
5rcwUYaqGk36sg3sx69iL2HgDRC4GyMjbNe9wxqArVueQqh3rMZvHtP5AKxeMxvJHMd4rdjrx7dKYk43stZF4uxr,1970-01-01 07:00:00,f2dbabb9f9c10dde95354761f5764e7c2056ca971dea43f7ec45ad4b681d91a8
3QyNna9zEear91xN2LpScnTH776KDJPW6FRDtey5hAdgs3jhu86f3BY2TzYhVx5iVTE62hwr1x48atCoTPzP864D,1970-01-01 07:00:00,78b4df67ed9955bf6c6842bb9d79caece98e348ba766ca05ddee000cd851b118
4Esg6ACnUW4tmdPrShmQP5BEPWvXjL89J7HoeWTBxM4tjZYi4Kv3qZu1L3vfk56PF6Me82ADZ5V1hfjDiUn9hnW9,1970-01-01 07:00:00,a203e01064ee1293977fb28fa4bfd49bc41eed85e704d47cbdef63e311a637d8
5brCtvyo1aVssycCeSrb2qwh8hKoZevG7UZPjTidys26QLbrmohTY1tMaWUn9vbjigW5G7jQuppBap7EbMd6pC2Y,1970-01-01 07:00:00,e61eb1bca8b440fafb0f283a4e2d8514c5fba8ceebb80ba03bf1cd4eac24b16b
3S883r86vqnbDDMUer3Usx6nJjTMWpzVTWhnKDXaDfNMLf6LKXZiDLYZT8HGanBQq5HeLVmXxMtJx2Dvd4Rhma6a,1970-01-01 07:00:00,79b2ed460524c6626fbc67eff0a42b84784d862653628872144145e53a3dadd4
3boRPebt7YZBAgCxmLVcGzouQ7pSahHvwmbdEjfZaf5yFuk1ss4deDzqazDz8poFKKkQ257y8cwTdc7Y5LzxB5PV,1970-01-01 07:00:00,820b646a8b2e3c0beea9fcd4b816a3f9844ba5629e78c4ebca911a613600f36d
65n5VjVNELYwWvHFZAELEXZX6a894YdPpLyU822iAioRhmZMEdBYTWM1vLvn1K7EVqa6sjCDgzwr5bCycj33UUp5,1970-01-01 07:00:00,fe346505a4e733cf4be315c51e329c9d9a4b5d24741191a4a676fccb1befb885
5NMbnvd9ECjc6ESNVRfnUytbbZ5zkgUvWokkwZmG6rZzg2BcRhz6ftpqCshG6Hm9bwwyXyt9rUXQKCVqwTt89wVG,1970-01-01 07:00:00,da7bdfa88310852159b24a62a70d6cf852a66fa6737d3c07f5d03b3cfda85e70
5R7EZaZ4k5SXKZ34FWx7qAKxQacse7EJ7FUTpHRUhzvdT2AAgS4dB7RVjpAC3j6xM9GmXtxLD5fbcq3KucDRiG8n,1970-01-01 07:00:00,dcdb7c87c0d0184e58cd3c8d73442e5dafa8eab16b1296ce55620fef299f8817
4ekyYADmZhtoNi4ecAB6U8dUzS67chB25mfTRos5vA4JnfuaRJUkRmYYhsF7dhFGJX92v5UJYAFwRzB44zdUSfHt,1970-01-01 07:00:00,b69cba8a3fb60d55c65671b02a16f05f2e5885f8267a545713a69554153fdc5f
2ekUH5Ny75dQkgqsmefvqAc8PMxL8D2xy8qUYCkVeqEHEd7gEDLyWTKfG2KZQLb5kfLxcgRx2wmaSiazQhrrwPwU,1970-01-01 07:00:00,52921af43ac875e5cfc6eeb3627186658a7d71501a475b1099bb07535032f632
Wrv7d2o3B9jhNWdYZZ5KHJbRHAiZhTfDzLYmAAEzKFVY6htSbuWLWXsYkjPADyEhRWr9ogL2Hwv6owbb2CmLwML,1970-01-01 07:00:00,19c02b66d984e54b216e503276c7ceb2ba8d853cbb97f6ace17cc3e6d2e38da0
24xNs7Vi3seRe3eT6xNJqtZyxAao6YNxmW5GjzuiNWuvqqnEncR3bTASQ6DD7TcET3JnHFHWX1n8Mwm4RyZBvyrg,1970-01-01 07:00:00,356d6d2182c796fe74bf0b440a1fc98056fc7d164097415b996c9babc59cc1c7
5c5TEuGMnKkcqjUrLg7qo1dUVR7tJ1uqbbHCSDuKACmbSS34LpK9B5NMEJyxFefL1hrzsrjo9mUbwAVJB6yv4j1M,1970-01-01 07:00:00,e6511e0c92232b1da376a43228618058d25f2a220b640ff4a1c75a75e456baf4
3H4WGkof5qce9YHsrB4U3ystN4gPLrpiDd6zqyxKUKZTVRG3aXJoWx7FkLVcmucmjZaspLTdvKLi3TsE3Aimy7Hj,1970-01-01 07:00:00,71e247262bb15d845d3afae2ed8485fa4610f45c274501ad2f6494c115573f62
5RS3taB3Cck21uhBT6gLJjmibp86NwFJzMJBojX3qinDXLrAgwpvgTUBCVKtsUUnk2mHmrF4Q9ZNsL4rijz2q6mi,1970-01-01 07:00:00,dd231b035a3ce796ff96cc3e850ca4e594bf7c273f65bab48dee460bcb8d64a3
3j2swtVxCPCK2kS9nBuPTvoGQiwRSyEUspNmUc3SwvWM3oy3SGwaBcKM2Kj38QyVDarZu8edWjqmWaRJRXWf9uVV,1970-01-01 07:00:00,8847f831fdbd24ad23bb3544839d246cbed075b053f5f736068b3af7e90e16be
2R79vGMnBFojeADaVYqMjHZKVqjCah98y8xqYgLzUSyma7aFVzQyhwjrUfsaGPiMmhHRXEyuWTwvmV4Ls49FrRLD,1970-01-01 07:00:00,46ce2080d0eb37223444254d62c156e8914720d62435336bff6d62709924c0f4
4SmAzDqbpTivm62rxkMGukJWYCM7eRZG4t9kTqDK8yUiFwCFz2F6hBuNpYaonDPwxobQ2vUAfgXcdRzhPGoVrNhU,1970-01-01 07:00:00,ac444dc94d2438d0238f1d8171adaabc89532f68c809b22d8a29a6863e49c439
54XrMJTtMwwAazcYYmUkGmjSJzXAyvqkpYCe6kk5zdvGrsnQzFzMk8SQnbHJPXu3KyECGhszXDzAeHZHuPzxXtCb,1970-01-01 07:00:00,cb1d20ad901c9a012887b13ec7c34044ec338b6e339030641adf1968f954836e
3fqvRyeDZMEs9QLjK9joaADaJE9y9S6VM1zKNRVtyNWYpKomURVN3kxKd2YfDqKi8ANcWnh44mK4w3w7DuUrHkRV,1970-01-01 07:00:00,8587f8264a9c604f6c7730fbd5465853e48409298593c5ecb515caeba74b3e3e
584AEkUkoo2HDDk64rz7VLcVo1RMh6Cp5yuKQhrwfZrrEAF2yhrDQqv5Pn1effiRqmJwAp4kMVeKRmnyzbYjPTDx,1970-01-01 07:00:00,ce26c8bf9ae5b5e6a61501d35a4904538c7903976d6dbafa9ebb24bbbc0fd0da
2z7Cq3hdXkCAP647WdMRN5uyKzsGMpwQRKZgjJcfkDAR8PF5zjpP447LHH5ovwtw5VoyhbdQUUXyvj3NLgVgdrBJ,1970-01-01 07:00:00,63438d6e1c5c71faf0b5af542e26dfe96cded85aeebf57a55be934bba32b355c
sfRYb7JqTL7xLL93DTq7GRjgQ6Aex25cmEuZ1Q5gb3eTVu1FCo6xu9AEnpkSX1m1zKCcqucEpSA5VmzGYKMTv8k,1970-01-01 07:00:00,2bb07bdb26ba747e3e1651b043f268b29f61be83f9734fe35369c33cfaf7a234
4XkoGA7Snx6XKZyTb4Qo8kPECXmXbRk85qujNor9BivFAmcKbPFuS5vKRm8eV2xZRGyJYKQgSFkXNNnRGQrAjzgv,1970-01-01 07:00:00,b092b3979bea80c9dfa7ea45e6ac5818691b5d73162b889562b459af11338ba2
4notZigsa4im3MdzCc7cgV5N6y2fcVQp9GpG2osm93sbNHY3yackcVDDikpZVfkyhYC5fWUNy7JKurKQaNrCCtvK,1970-01-01 07:00:00,bd8df04a2a721cf051e77342d1a21af53980d8ccda8051196762cde1f3ee606f
5aj8m91L7K55LZcET5FUTvMSRab433fQ4B2AvBA1m4CQ5nAPemSVzd2vLsETQGQihmpvs8a8HyB5qpspGsehmN3X,1970-01-01 07:00:00,e52703a7260c3e3a14ef889b495330e0faf8ef7db6fbedb252d3fdb5a94467ab
3shnFQrx21qCi2u5NyGCL9MiJ45QSoFZwMkpnWg4bCt45zAf8DjcYAgEEgsgS1wa84GBvvJxKvudJ5nYcEBSJYsR,1970-01-01 07:00:00,8fc22883fe2b37729f67d0d7394b65e1e023fbbd799947875544e3ad46760797
3MpU59vxzypwLxqEdNVY3WLGDcTypMjyaHtGEUgoE2rNhM1CkZrUoowxZzEYDfXvVrp7aE9zJbHPATt9HGeVSLuF,1970-01-01 07:00:00,75fcab3f440422dded59d6d3169c89641628650c5bd179e8ff8813fd77da31ab
9myEm4kNjwNeuNrn7JurMLaxFcRVpTDvuTeNuf4X4ofER61YPrJ6gNosKvWNFv1oJE8XN3YB2N5mbD73q394uVe,1970-01-01 07:00:00,079148e37a277e2760bd5080233dd39659f912cc2f21796ae6f2121b2ac51b3a
