iteration_id,timestamp_utc,scenario_name,status,signature,blockhash_used,error_message
28,2025-07-19T23:59:45.375855Z,EXPIRED_REPLAY,RPC_ERROR,,774Y4j6Etxv3vrsQQmTRbCmmzJn12nRZxFb6HAQjeu8G,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
28,2025-07-19T23:59:45.532895Z,CROSS_NETWORK_REPLAY,RPC_ERROR,,774Y4j6Etxv3vrsQQmTRbCmmzJn12nRZxFb6HAQjeu8G,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
29,2025-07-19T23:59:56.725627Z,ORIGINAL_SEND,RPC_ERROR,,2SnzQFiGyMCWcfy6tsC7vm2tNDLD7NoCZFmhDEUfTeNu,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
30,2025-07-20T00:00:09.744249Z,ORIGINAL_SEND,SUCCESS,HnBjmeLkru2K4Fw8LLgNS2UWb7LVX69Aiy6am7DEZc7hTerfdv6E5YTyToLj6wZKsFcYbyeasMWtQTTPJ19EX5T,8zArseyBxgpgJNE87tbpMU7RrSkCArNBAwj9mSsJzd1h,
30,2025-07-20T00:00:15.645785Z,IMMEDIATE_REPLAY,RPC_ERROR,,8zArseyBxgpgJNE87tbpMU7RrSkCArNBAwj9mSsJzd1h,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
30,2025-07-20T00:01:56.313736Z,EXPIRED_REPLAY,RPC_ERROR,,8zArseyBxgpgJNE87tbpMU7RrSkCArNBAwj9mSsJzd1h,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
30,2025-07-20T00:01:56.537605Z,CROSS_NETWORK_REPLAY,RPC_ERROR,,8zArseyBxgpgJNE87tbpMU7RrSkCArNBAwj9mSsJzd1h,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
31,2025-07-20T00:02:07.484443Z,ORIGINAL_SEND,RPC_ERROR,,FBSEH8Vs2d8fQ6SS5ZCMdRDM2rdwAX66cNgH53C67rRK,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
32,2025-07-20T00:02:18.461358Z,ORIGINAL_SEND,RPC_ERROR,,656wydcgtj7di8qDRXkyofTyBUk96Ut7cq3VeTFuyTUS,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
33,2025-07-20T00:02:30.587362Z,ORIGINAL_SEND,SUCCESS,4ccwLaAGk4C54RDyUHjLZnZSRnAnRHyV93sg8RejbafNk2TQgkfcd3J3cj7SPpNBsqGU4HDYyrbv7PhGv5pyziTT,76y8rmfeRVeuv8Evs6Jpeh3q3yRrxdQCBW3ewBffctAw,
33,2025-07-20T00:02:36.228437Z,IMMEDIATE_REPLAY,RPC_ERROR,,76y8rmfeRVeuv8Evs6Jpeh3q3yRrxdQCBW3ewBffctAw,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
33,2025-07-20T00:04:16.860888Z,EXPIRED_REPLAY,RPC_ERROR,,76y8rmfeRVeuv8Evs6Jpeh3q3yRrxdQCBW3ewBffctAw,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
33,2025-07-20T00:04:17.102999Z,CROSS_NETWORK_REPLAY,RPC_ERROR,,76y8rmfeRVeuv8Evs6Jpeh3q3yRrxdQCBW3ewBffctAw,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
34,2025-07-20T00:04:28.260755Z,ORIGINAL_SEND,RPC_ERROR,,6HvoAJTRnW8AyZrS4Me3DvTXMA3pSzHPRPm5rAGvrgb8,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
35,2025-07-20T00:04:41.146660Z,ORIGINAL_SEND,SUCCESS,49VmhdQcrx4dMx65PjEsPvWbpmTTG7FCkCQuo8riLxnjoFgZsM6tTS9tYbc1YnN8736TTMQYabTNhJDnpCbcW2oy,EGi3y6oWFx5B9GSsFLgCZFdyWp7AWh2Ur1LVyqn1PNQ5,
35,2025-07-20T00:04:46.816092Z,IMMEDIATE_REPLAY,RPC_ERROR,,EGi3y6oWFx5B9GSsFLgCZFdyWp7AWh2Ur1LVyqn1PNQ5,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
35,2025-07-20T00:06:27.488290Z,EXPIRED_REPLAY,RPC_ERROR,,EGi3y6oWFx5B9GSsFLgCZFdyWp7AWh2Ur1LVyqn1PNQ5,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
35,2025-07-20T00:06:27.881092Z,CROSS_NETWORK_REPLAY,RPC_ERROR,,EGi3y6oWFx5B9GSsFLgCZFdyWp7AWh2Ur1LVyqn1PNQ5,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
36,2025-07-20T00:06:38.833861Z,ORIGINAL_SEND,RPC_ERROR,,9SzEXAuiwahxKy9vnA8WQ18BA9uVdL5Ue8dJJSuSA8qb,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
37,2025-07-20T00:06:49.799803Z,ORIGINAL_SEND,RPC_ERROR,,EWrYh9rwSaQFhpePfMqYEHHiYDDSfpLD6Mt9wWaXPik8,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
38,2025-07-20T00:07:02.290248Z,ORIGINAL_SEND,SUCCESS,5eTgB1DeP2AG95MprCtSWKM2ioHWWNdbUV8H2yFAgCe1isP3535FwZRxRKfKPigdtn12pARxkmdSGUzYLWKebh4Y,4Fm79e1XZxqPHeDiY4gagoQCYzvyHMeZhftKnyw8WXb5,
38,2025-07-20T00:07:07.985126Z,IMMEDIATE_REPLAY,RPC_ERROR,,4Fm79e1XZxqPHeDiY4gagoQCYzvyHMeZhftKnyw8WXb5,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
38,2025-07-20T00:08:48.671523Z,EXPIRED_REPLAY,RPC_ERROR,,4Fm79e1XZxqPHeDiY4gagoQCYzvyHMeZhftKnyw8WXb5,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
38,2025-07-20T00:08:48.889072Z,CROSS_NETWORK_REPLAY,RPC_ERROR,,4Fm79e1XZxqPHeDiY4gagoQCYzvyHMeZhftKnyw8WXb5,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
39,2025-07-20T00:08:59.892988Z,ORIGINAL_SEND,RPC_ERROR,,8UijJZM1D1UwjZWtmVw7cSsLyyCqwvfaMX3o24v4vnaq,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
40,2025-07-20T00:09:12.212463Z,ORIGINAL_SEND,SUCCESS,2nS9CutX6E3XMTyVGmY6fGD6yxZKrWfUq4KaxYB3525XJedurBzrL475YqEoohvo94mfEr5LrghngqUcmMxJc2Ja,E4E9tp28NMwaGXoVackQpAiz2rAQfKPYHYFyBTDAMewb,
40,2025-07-20T00:09:18.200360Z,IMMEDIATE_REPLAY,RPC_ERROR,,E4E9tp28NMwaGXoVackQpAiz2rAQfKPYHYFyBTDAMewb,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
40,2025-07-20T00:10:58.854506Z,EXPIRED_REPLAY,RPC_ERROR,,E4E9tp28NMwaGXoVackQpAiz2rAQfKPYHYFyBTDAMewb,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
40,2025-07-20T00:10:59.141179Z,CROSS_NETWORK_REPLAY,RPC_ERROR,,E4E9tp28NMwaGXoVackQpAiz2rAQfKPYHYFyBTDAMewb,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
41,2025-07-20T00:11:10.341665Z,ORIGINAL_SEND,RPC_ERROR,,GQHaHFQ7Jb8TcyC1sK9D784a4o6JXSxhJS5fDPkXqfQj,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
42,2025-07-20T00:11:21.336457Z,ORIGINAL_SEND,RPC_ERROR,,5ih3dbUS2Ftcw2EHanoHkePKAWyXJQzb2yhmBf9GQbTn,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
43,2025-07-20T00:11:34.163493Z,ORIGINAL_SEND,SUCCESS,HP8f9hwDPdaQkkEWJNoMf5gCdvFp5BfYwi5bDknKrAF1GWG2qcadrjvKYUiSLnJiqGvvdMJMD6CEYgJtzytqPRQ,2xDG9zabRhPr5KLbY91azv1SxesjzGXSr29wxYq5LA2n,
43,2025-07-20T00:11:40.126612Z,IMMEDIATE_REPLAY,RPC_ERROR,,2xDG9zabRhPr5KLbY91azv1SxesjzGXSr29wxYq5LA2n,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
43,2025-07-20T00:13:20.762169Z,EXPIRED_REPLAY,RPC_ERROR,,2xDG9zabRhPr5KLbY91azv1SxesjzGXSr29wxYq5LA2n,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
43,2025-07-20T00:13:21.143550Z,CROSS_NETWORK_REPLAY,RPC_ERROR,,2xDG9zabRhPr5KLbY91azv1SxesjzGXSr29wxYq5LA2n,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
44,2025-07-20T00:13:32.339838Z,ORIGINAL_SEND,RPC_ERROR,,D9TaDNyj6s3w6YsPeJvSLLuf32vFPGcFYKnKGr8eA5YJ,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
45,2025-07-20T00:15:14.279222Z,ORIGINAL_SEND,ERROR,2apzFq3LpJYGNDqu4eGKafmu6rETBaxVFEY9Z6CiqMgssbQsBrMF7moaZUpw1P9P591sizm3YFh3d5aDMreELwdX,8fCEVTd3fyxcC3jC6W6UD4o7f73139QMWRCxtDraz2Lt,Unable to confirm transaction 2apzFq3LpJYGNDqu4eGKafmu6rETBaxVFEY9Z6CiqMgssbQsBrMF7moaZUpw1P9P591sizm3YFh3d5aDMreELwdX
46,2025-07-20T00:15:25.457893Z,ORIGINAL_SEND,RPC_ERROR,,52t51RC5Frq8k53rDmn5fNcvVmx23bUhZrsgLfNpMY1t,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
47,2025-07-20T00:15:36.856181Z,ORIGINAL_SEND,RPC_ERROR,,5VEjSPsMhaBajnkiatqTnFGZgcwXm3RYJyGcLDMwn6gm,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
48,2025-07-20T00:15:49.094658Z,ORIGINAL_SEND,SUCCESS,5Sst1Bc45Sz89E4qjE5gExziNTZSVRZNDFhtcX7qC6PEAXsGg36Dod6zLE8LiAwaLJyw9rVDLRxhqzcQZ3Z2zNaf,HfphN4c8ALbnutUf2DTteKiXzeGjWG1VG6aXs29uDeDi,
48,2025-07-20T00:15:54.740099Z,IMMEDIATE_REPLAY,RPC_ERROR,,HfphN4c8ALbnutUf2DTteKiXzeGjWG1VG6aXs29uDeDi,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
48,2025-07-20T00:17:35.840501Z,EXPIRED_REPLAY,RPC_ERROR,,HfphN4c8ALbnutUf2DTteKiXzeGjWG1VG6aXs29uDeDi,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
48,2025-07-20T00:17:36.033410Z,CROSS_NETWORK_REPLAY,RPC_ERROR,,HfphN4c8ALbnutUf2DTteKiXzeGjWG1VG6aXs29uDeDi,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
49,2025-07-20T00:17:46.965731Z,ORIGINAL_SEND,RPC_ERROR,,8GJHC9v7mR5z66J9kWLAtQz6BqzdHKbq7FvUmsDoyvNR,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
50,2025-07-20T00:17:59.224151Z,ORIGINAL_SEND,SUCCESS,3xRAHNEDtLr8NN2q4H2g1r6GXqz4vKYRtRFR2uoDhatTmk5aFmcgY7YPknkpEox5HLCMWtcCQUFiHurCpyhY2jen,CQ8gamWWPFkB7xp7ftJXPKw3Yg1uqPjy2xyVbMfugEFN,
50,2025-07-20T00:18:05.096210Z,IMMEDIATE_REPLAY,RPC_ERROR,,CQ8gamWWPFkB7xp7ftJXPKw3Yg1uqPjy2xyVbMfugEFN,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
50,2025-07-20T00:19:45.790725Z,EXPIRED_REPLAY,RPC_ERROR,,CQ8gamWWPFkB7xp7ftJXPKw3Yg1uqPjy2xyVbMfugEFN,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
50,2025-07-20T00:19:45.945268Z,CROSS_NETWORK_REPLAY,RPC_ERROR,,CQ8gamWWPFkB7xp7ftJXPKw3Yg1uqPjy2xyVbMfugEFN,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }"
