iteration_id,message_hash_hex,r_component_hex,signing_time_microseconds
2403,6e08bd86e60a332fe1e76af249c23f812b95e2979fad1c7aff91864f42ce3b37,c4cfd8201fc49b37a168aeefd86ca4a0aed91daa4a9bbbcf1526bf84506ccab7,213.50000315578654
2404,071fd495ed785f1e8e87a27a984bb695f8c6c51ff313e248623849e3a52735ff,323674e0364c8780c2c2f4caa206dbe61b8545b114acb55a6a7c9b52e8883519,215.1000007870607
2405,d52a2412ceccc184a8bf31d24d05ebcd48a6a356f5b1543aa459afbe62b75ca3,565994f651701fff9a878d95249eb723a4fec239bf2b1a326d2d9d05d3ee132b,216.10000112559646
2406,ccf101210af26d5cab76e9bc7556b60e9365889cd985b1364f584423c4808f2b,4213bf0c01aae420e05717e4645f6a2c98073398f5ba2384fadb5798fc37cdc0,213.29999435693026
2407,78dbf6e8303c7c82e421469e9e217122d6a2e6671457e2794d59a4c5fd7a2c36,1ce5f288044e8e3cba4296b329b01804eb27ae0e6278e45c7d52201f2d65b2af,212.8000051015988
2408,b24eeb268a366dd5287a4413a1d854c4fbe0e222ef39ae2f007a621791686918,524654f0b2d649d29be4e359844b35be1cada0e007190a25fc1eff6efa080d00,244.29999757558107
2409,e86bbfa49ecc7988f23ee265000032a9800071bf44f7731767bde7aec516cf20,5c8215fa3a62a114dd80e6b8dc5e54a8354b6a8b25e0b0d04503b86a5403ab68,214.10000044852495
2410,75e5cb5fb92f8a54b525d0f63e6e18c19faedb576160182a3213d469b4d24ee5,5c37c9832c2ff52c574b4f569a42b5d7504a851ed5df5e654b3be1f5730b47fe,212.99999934853986
2411,955b73df42a57d0333e16af4aa01d400aabe6ceb7e0450c6dc9f373d8a2c5c07,13a3729597a263c55535909484c39b39376d30d2e15785c1992bf1d826221277,212.90000586304814
2412,176e2241fe5ca9f43160f77b053533814711b57f20781d299e5dfa934b472b73,301e6e45e16f8cce8bb16784c45f35c15cce85cb4db34ca41892e48f39fd99f9,213.20000087143853
2413,182d78975aaf998762cd4ba65fd5921621fe3577ca1dabb3ce3f120c80a3b1a6,4e3cf3e36df3df52ce6eb3dce17f47b9dcf43788e46c92e7af220bc40db3ada8,212.8000051015988
2414,64a480c8ee4b41f63f74c503a65e017f9d9c4f0184bed2908e4b51cede8b6139,1acfcd9a21eb4a64dc3052416bdd14f45f5cb97952f585cb71e814c575137484,212.79999782564119
2415,4701a76be8f4fc7a7e8523c8808a45b960d26ab2a3ef2bdb9de3bc9c0288569a,02ec54031d236e6b1e19bae7286f995556058161e3a8c2e2e7ddab1b0ed26929,215.00000002561137
2416,c255cf164042685090e50c8cd5fe3fb972fab4072797a2a6ac243838722263dd,df425c8749790098421ff62dcaaf17736eaeca2a859b5b8f1818c856169345bf,213.20000087143853
2417,c30dd027d57256b5acde22e5d1aa6d6be9831af42bdd1024ab82a5512ceb2c00,4cef22bc6748e0e3ac0b65b5b8fed3b0daafd6f6a352757d65889a455d7cd627,213.20000087143853
2418,22c155b6496ae500f4a5b2d5a9a50535bc28fcb8537a4fe0dbdd36ef76a7cecd,421186f10929fe6046a481e4c7c69ab7bf22f4e4eec5fabe344815024a531883,212.79999782564119
2419,72de5791339c7ae94d0167f54cbc1b7774d3c2236be8000e403551657c23f0f4,c70173a3608db8284c501e5936cc73ab6fdc8b79177c276de5c5d9be8a789cb8,212.99999934853986
2420,613cb596a974c1861728eb9ff8a56708eef6bdaf20095ebd4d8dac86127e674e,01a43d82f0742d8df45660b4555e7ff1e3955f190d1c880465e8fce7342991a8,213.20000087143853
2421,f7d1a923324b0da8466a66572cd6dd151e3af1b8551e732d6aa07f81860a96ac,0b6d331eb23a9d92ea9d52d62482adf431fb1e57c6e6136ace9578472f802676,214.299994695466
2422,c24d4576b62b118a756af723718bec1d4375f59367fed6dfaae4af964de585af,78fa2aa262a3d9a90e99983f3c6a0e6c8670a3b19afab3c696419808b83b949c,212.89999858709052
2423,b369e640d210bd320bd3adb3b98bd21c7fda19842cbdaab2890cf1ab254c5e1e,81e58be4edee611b289c5838d4681608a3f0b4c2910aebefda78cb7d0b21d1b0,289.20000477228314
2424,d1156a9698ca8bb2295107b9cf4c23ddeb85083bc561665f49b0f3e8544df7fe,2c0687bb542f6061f8040d8dc4f945d9f9babf3d853f28ccce47dd7aabefeb11,269.199998001568
2425,87ebf576ab46b93ce05f1a9513ab35a037d9b5a3763b7706a3fda798e50e0a53,c99435affaee9083c348b19ca59628ff930318e90a47f34c52e4b64aa710edd0,217.0999941881746
2426,0c85c3a078ecf86af7583720f272926d4b24210fcf59326a23177775499e021f,b2e21b3faef52363362bcc66fb62c1ced7f5d6c731f96e52d1aaaa5c27b67dac,239.20000239741057
2427,97843ca450b3aea66b3dea0a74f13e20c088ed9e658fc2002055a104a94650fa,8c19530d91423e5d65c693779e6f06a3589448e1eb16acab12d4d58662aa0d43,223.79999427357689
2428,4018a61f24fff89f4b9def9b4c66baa0fa78efa27dba4518ebe37a46fe6c7301,0a25de7157738d49892ee9eb55aed85cf61ea3745b40e3ba23aff0541e2f5685,215.00000002561137
2429,d72bfed0c2fc0b6a263a58bf99bf4e7e4306a7027858613317a0a9f425696dbf,94b85b5152378d67ae31b35347813791d097545444bc16a64a2cfad3b9b6cd45,213.59999664127827
2430,ea18690a21b4a7a990dd6b3f0ae652516eb4b48028e34d90f88d923e1bf77959,04da935d965dd010987d29327d5b5257cae7e1820a4dec1b32fb93709ffcfa3a,213.4000023943372
2431,70133572332de202ce5fcd02ec4e60d152e98dea3aaab93c9569e11348ab7585,e9aa517fa923c3d29eb19c713c7c23de636c95e96c24dc9927f698b1341723e6,215.30000230995938
2432,5a424c7b314e216be980369147923b964c2e49cca73a69937f1547251e1ab6cc,9bb270fb05d8a0c189769447dafd3ed88ef748d0a0a4deb7ef40fef07847668d,232.89999808184803
2433,fd8bdfffa5f0fd3ca7192948b4b3def740d772724a03743c2311fc3794bee175,246ad8078ced1948c5c8bbdfc113dde6c0e69de294c4f7779d5618056851f1c1,224.60000036517158
2434,020d951f2997588f46f677f1679720e0b4fdd3e6dd2103dd25a3acabc538bcb5,fb0990488beabd799aee72c38e1bdf9a61ca2841fe5cd2d62ac11d5bac32ac4b,218.00000104121864
2435,f58cd7d5060c85588262b779f87aecc1b93b5be269a684130d7e742b8998ee1d,cc012857296f7dadc1b49e10f2aeb22743ea8ffff86d80491c7558a55ee827a5,216.1999946110882
2436,f0ccc2ed55ec5a9e04b09807548732829341516f94e77c4c1fc538ba891ce328,eaec22376a6db9674231d80b6c1cd0938f2e7b7344d1d4a2153e596b80839e60,213.60000391723588
2437,d80a5b0275d6df6431318c3fd0060069283197122815174321666c546670d2af,f690c7623d6c914c94b02bd4bf2e333f7f794508d7e8cbd1020adee62edd42d6,215.49999655690044
2438,9ffd6f3f674bed057806ad77b8235d3bbd427700157b5a6005b66b66cd41b5f1,9f2e170299659221d779249698575a4b5cf29df568f8e8db229e39fbd6c855c2,213.20000087143853
2439,5f5bfe7d6517ebec6b151b0c2ec6d090754dc2e7cb396580a8f1d01b825adf6b,aa9fc239faf01ece6df5ec6c9cd8f2e42269c51e39db699af7103adbc34d0613,213.4000023943372
2440,22af4f11ed34f4b1c266a261e3e8a24e38c23dc9f8a13ccb981caad7648cb8be,564da23fe92b0346923071e8b09dc0a7594ca5ecd319c11b067586c70cce1bde,213.4000023943372
2441,fcb4b8b66f4944ade10f7d20164bbc8fa497abedf8b1e8eef7a638a50946ca42,3644e47481c9c1db19f6fa83e8b24845b12f8667aa3e1d5b049cc1ac405eb764,213.59999664127827
2442,4cce9bfa67886a6ea7d88afee18dc5f17440c035e9a009b09f429b3746e83bae,301a447db1bfb03d41b81caca9c93e0e44a0a65a5a920d3c6498263d4ce4f422,213.99999968707561
2443,bdaf00f56a378b9cdc62d94355f1a669e932d29af616f2df2599d7f790bbd62e,0fb520a2da8bec9dd3cc79dd8670b1ab4882fb8d836a79480840deb69bf9d3a7,216.89999994123355
2444,b7c37694ef4075384b1215ee52627ce084d9eb1f190b54eec5f339ba3aceb127,acc1ff9fff218dd322842ece1395da51ee6d8d6467be0b18e8fe423c9bfed7ba,213.99999968707561
2445,88e7a517949c4c3155dfa2d5216cf41c02648941a9bb676b9bbb7a06f2469995,77173ace979e59a48e4cb8866bef5d011e5fdef4818a35817903e99c31a53011,213.89999892562628
2446,921cd8c6e82f231d0e875635065f96a5c1ed2d55cf93908d51b55f6f18edc7e9,ccee7ae7d775523d1db20a55057f78eaf895247c8dcd15240203b1fa7211f374,213.30000163288787
2447,9461047649b008efc2149ccc69dc0462b22a0070330e0e2676c755f6247487a8,887bf069b39c7eb098c6ffdd497ae4934fc70c69d7790a1ea5991e9c0c65a26b,212.99999934853986
2448,2e3dbb9e9c8832c86e7d69410fd5e88eb423cfb0b7237b305e4230963d2cb360,e85eeb02af6849c76673307fe05229e29988144943d495bb4c30da85fbe47cd1,213.70000467868522
2449,d4a62bcdead1dbc546cf50f03382269b0aea06607d0433f3fb250d7a82bd91ff,e02b80f7a9409d0a4cbe809334ab02a2a381ea8a79e8b4785562d01ebea60096,213.30000163288787
2450,bb172f3ed2300ad5eb16987be690b005685ce23a38c805dff7616c1c75815963,0bfb98bcc571e7d8b1964e9883d3006f62d8a2aa9ca185f0a0c7a6466e6807f2,213.20000087143853
2451,95ea543cbf83cd1f6594fe4dfae6c8593be444a4626e9fd86b881296312fc0af,b68185f440a15d29ffe3c04c550625c48d87a74572a1f71cb601eaa2e6eaaa54,212.8000051015988
2452,a7182f1b31213f1bffdb53e24ab03931922104c2619bed925a020d6c5876030a,56150b68dcdd0cdbbe3fc7e497275afa598c59379dc77a08f1f9134844f1a198,213.1000001099892
2453,15292c06e934d8a261c6b23e15998498fda2f547b47c94a758c1eb2b91d2cda4,9f8e220e9842c3c276e91726c27041f4228764db0bb210123acd402dc5f16d77,213.1000001099892
2454,fd33f0058c2b5770500d71aa423dd73c8f847a4fcfd9d01c13159707893999e7,9d02485ee49f758c0902fce3caf56b9af1e94ab508cb7a0788f11db7be26b0e6,215.8999996026978
2455,ed4abc8d556365ed4a42482ad3a8bf8b592c43e176a31947e85cc417cb521408,255b73201719582a601fcee274da10c2b07ec3c3075fa615ff899e75acb8d235,213.1000001099892
2456,c73d5fb418b71cab1f9b94e98ba03ce8505198937f55c6eb471401c6ed92bf5d,a0556f5fd2c3492d611b6e6bea404043896f0fe7a3b658df0bc83cd42a9eb6e9,213.6999974027276
2457,4065aa290dad9830907eabdcfd90344043857ec151e9ef9bce76e75052834e20,455307d72e9939fe9fcb0610265f9b97065f3987e0dbb442159dbebddb171542,213.50000315578654
2458,66fb7aed6a0fd0ef140c0493ad2ca9cf36196d50fc1ca59038efa9f0b3605700,cc65e74fa84f79ea48b3897ec498ac99c1c14cb4dfec208dfeb0b4d8cf7e08b7,218.2000025641173
2459,f99499045bac28dd06516b399f8f0d448aa7fbbdb2113f87a99f36f1c3079279,9042fc423bc6aff28b2fc866896eed7c11c59e8c53600cd49b8fce77fe8a23a8,213.6999974027276
2460,044ed5e23da24d52f36b34e214826ddbf61bcd5ac0c737fd2e03753953cf5f59,d4ee3e6e2f9614bf51845b6447892915e592333baf6f5b85ab4124a916cca138,215.00000002561137
2461,2c6ac74ea9baf8f4435dc530453021cc273c1ac0303e6ba07a209483607061e1,7f7e0c2ce6a82c32357fb48f3b775a440709e6800a2416aeb39f585abc8885ea,213.4000023943372
2462,26de521aab47c88d322ca26c385f7579fc7d207715b07ad63bb34397673d9441,e7b424de2e0d703ab9410e795b2740c2365ff9158dc30517012801e38676eb6e,213.50000315578654
2463,bfd17e54a98336f2bf5dd530d7512f65dc1782ca748d55285da540c5e9ebc5f0,678282c0eaabaf38f0e2ef0750ee86267ce503b1a6630f3cb758c17f9384000a,213.30000163288787
2464,28ea52bfdb02f0ed236cbc50d99d03447feb8a1ef87d6f525a89b21905228344,754246cdfab56455149d32e0857047de9ac88869012b3b218521497e742ecac4,213.29999435693026
2465,97edbf3b2bc41cf03b76d6827e3907d5e8b7a4e5a5635434413b12b93002e64b,8b3b685cb1e2e01238b62b999728d35704a18e303914d6947cd582687ecd3085,214.89999926416203
2466,8c4c5825fc40d4e5af4d484cef105a774e8c8d05c75be045c4e7606f3dd433ab,e0d743be690c5685a940df36f4580d47613ca37fcb1dfd89199062dd992b01ed,212.5999963027425
2467,3b4a573ecc63d435d1fbb197d40fdae1e7a64c23cb80799ff5af06f721cd9c0e,2d06a593fcf02f3d7844d0a37ca35632b84d38ae85126a814621655459ed8181,213.1000001099892
2468,3d26f3c607bca16696d8aaf267091b3829ec6ebedf2c4cb28a06d487c9493960,5fc67c3ac09dcbecba7b94f7fa14e11e25cf767a76353e15f1b220c38f49d879,213.30000163288787
2469,7d557d704558690e7b08c78bcfa2c1497689b4f4c4d9e947e61f387772359069,dd7e11b7c00278615c3def61503a2ce3b6ff061609a70b0f70016db345a96958,213.59999664127827
2470,649614da2238558be0947de4c2de4555cb90559b158827adcb8d1d2016f8f1a1,9655537154193e75058cc98b89e49d23beec1f2d4a0b62a895dfbfe71f3d916d,213.29999435693026
2471,50581a6889a0bf4bb3c7652ed0a539b2b01feb1133c33bbd9ea10c7aaf93795e,de24eea8126b1ef981b40f3755ed7decb63b41c4cbb49d4aa53224e2a2d79fe2,215.19999427255243
2472,cee7013ccbbbc78b185d38e864d39c18bcef00f24baab57ecc22fe822f4a78ce,08a946642ed2827ed07ffac6a53b70d3e38010ec3938bbdcd097a4dff8b9f140,214.69999774126336
2473,e03421319c8d027de307b7514f889140aaf8393212fbea252dcc1f3d907ade73,6fe56b812c7a887839b453701ca9e8b6af89b7601f1a98a416b544ed48b78c94,251.9000045140274
2474,bdff72250befadaafba605a4d31e6cebce11bc79f9c9a22dcf4a55aa39ccb36a,c31b03d441a64a228b603db9270ea09e64b8819fafd74411794f61cfb8ec696d,214.2000012099743
2475,37ed5f39ad95520eb05f764c58b2f29564d171948c3435b8a4297b99462d8887,776f25464784b27ea3bb946f2a508c435e43f21689405b814e30c978fe4ffb82,214.69999774126336
2476,c2d05325c0436015a31185763ad2decda35eeeab0df7399ff7bf97310d56d704,a188bef347960890be9fa40eabb2e2294e3cf5e39eddf394339caa401bb8e10f,217.10000146413222
2477,90890e17df0be741b4bdac3c989beb9799c4ff29e02307f5d124b00ca0f700be,028e7c5e959a9db0e25d02e78078273ff872f820e8769f7525aa3f70c99650fa,213.20000087143853
2478,4fad3846cff4b6949ad09ef3ed45ecca949be6c385df9e458287dea7a18a78cb,28ad430915822f4f13d89805f9b98d0dc6960e87021be69881c6ad1edff586c4,214.49999621836469
2479,3173c1174bb5c5717c4b755e8751f3a4b165f173f1b3f36a754e0ed557c8b12c,d510f86b749f2025f9d6da296c6d679a6f9bb1aac89ae59c791618e4ca6a0b6b,213.60000391723588
2480,e65cc4f83fd98862541d2c3c79643e5fbd7e748a6546477e6ab3f24adf2d918d,c5763249b518042dda1552215365dd205770e76306559c651097b4e944f72afb,213.1000001099892
2481,b94f678b43ca7c18514f1efd54e6724e3e8de1a15ca6219c3c04e21f0f87fd64,8151698766dfec522c0280e9f919da948ca41318ba4cb8b0dada1e2bb04a09e8,213.4000023943372
2482,16ec9179870ebd911d0b731fe2b41ee42c0dec926fc9971041ac40e1f90bc072,17d18acacb1e68cd23c3baa2c9210a70b604866ed49793dccd2ee9a52d576908,215.30000230995938
2483,a7e7eab57464f1c5987930f87ef0ca33ceaa9447712951ff10b6e03d8d5148ab,91cfcd7b1b33c7ed915d7dc628907170e00f0c8be7e5f4d16fb28411f287e772,212.69999706419185
2484,9c72db6f893ce2df2b4d993db430f9cc5b6c4e18dbec25557094dabd6395db84,c7ba0591c277fd116aadc18ff8d2c30d9c0664aea41f8894f9fd386f89572706,212.79999782564119
2485,90951f84477d7f03a874fc3f314d6d25e04e8b1b8b5d7646aba73c05034b84d7,3dca0b1d290aa8450e7f762f1dfdcb8cc586336512edb67ebe91c6a72158eef4,212.60000357870013
2486,2b65932d5017f2c5f6a6f1b5817c29d299141e4c41c63c29c87dccd64018488b,c98a3a209552f4674154992445cb8caa06d7a87f4b5760cc4d510dc9c66f3f6f,214.5000034943223
2487,ec64da1a5fea38f4d353c045016c9937f51ac2fb0ed170cb72d3516ad3845e89,395a62930e8db36f21f40c26491d6e5b24b062558ecdfc31f85832635a589f6a,214.10000044852495
2488,d03211eb0059ee9ac38a8fe90b42631ef0ea85b27152618db1ee62062f06b3a9,99becfcd7b9d75bd41da7b3c44738d0f4b3a0713a45e2f6fcbb99473bbccee1b,213.30000163288787
2489,1974fd4341bb939b9392d6dee0600899b7a77c9805f16bb1e369e430b2cb0139,3648df3e15a95e5261fc29a93b35536e90031d5bce46b4737647cfcef3fa9f09,213.1000001099892
2490,56a943989d9a13f3eaf24bf4c359e6840ae5836b4c432db539d30a99677ec358,2481dfcd63f9f518edcbeaed49b46f112fb5995a348dcb90c1a243e59b9e207c,212.89999858709052
2491,8d78c4b8c313a124b502faf3e581555d86c7fff54fc0414e4df0e580db0e4141,d96b7093e2ed59dd1e2a42b0c8fd8bd362770b46ee3a3d6fbbba32bb052618b9,239.5999981672503
2492,edf59fe8f576d35a44a0bc4fe8449353fac51678f13b54afd3d2315a37243ffa,9d22eacbaba3bc705d3c063c131ace3931443ae5ae870a96c66d4fdb6e32cbd1,220.29999672668055
2493,f0a23176669085e9f0ad94822cb7be7cc31cf416a3eb82c6cf623e3023eac08f,24b1b234c2c1936fe58da8f367227a0fbd6dfd978a7fc48454a4991ba603216d,217.3000029870309
2494,fbf243b242e17dc3a5ef7e8f4c91e6e26303dcb237812243ba7ce84c3b494cea,db76c4fdc74ba0cae0a71236963874581b8429cd457d7378e3aa2e8c272e7928,213.99999968707561
2495,61981fe4b19e08a599b1a8474704610f78c1955e0170066dfbd754fdb825a37e,2ba8240155ab8238cf45832a7070a29dbcd81a865f5fdb989b056340eb826058,213.59999664127827
2496,d2bceba5c78001288f5836665ceeb3ff94266cc276aa123dd712d6dc653b347e,53de798ca1ca35de10a9e9d6f825efa3321db164e597acad3d039106218a4902,213.79999816417694
2497,7b94b1e396a7c2576ac0c49bcef14dea83a52cf75378e74a1ab8565e2b522bba,a2bbeb26c86abd8bd4636f8e9e64bbafe75a7ad75222bc2d6596d0121f1c7d5b,213.59999664127827
2498,59bb284f4f8e752d9b7984ef2236c7815770cf1376932cf02d2436cccc8b87f4,f6352e887cf865873d49ae4a23059a038af12ebfdf3e28e0493f4efbbbea67f1,220.59999901102856
2499,e4148f4f2a1c2b8e34b7f0861a89797caaf2da855c1344e445ed0562afd1fbee,25af724bb0325e0c78406c442dc766aceae16be403e2da6c20cfea44fd3924eb,244.29999757558107
2500,4201886282e2cfe5c825eacf2d5287f7598ca0dbfaf4828499be9c9661b6c2a0,8472b85130fbd7cd7ed956501031d7bbffbb8b763054e2f3fe7f8cdb5c1711d5,222.49999892665073
2501,7054382ef3cc16ee44107579e33b8ecb905edbc3d77123ab2a1883cd418754d6,1f80421c92727a29bf9ff4ffe78e5e2f37f0ca6251244bea39c4019d5b7122c8,240.80000002868474
2502,fdef975e768e8e3b87bc1056c36533bfb73b4c237cb9b16202b2b0751e57db16,9f8c108ccdb3e0d9900405881a1c9f8da632089d7278c68c9d9dcbc1ea998e6c,216.60000493284315
2503,af747121b0a3b93e1b1b534bc1858fe9e933b2a80a4f3cfbec9cea5ba840b9c7,43d908679dc8574261c8c97fbd542a9a97453137b544c49e7a55e957bed1abff,213.99999968707561
2504,686568ba5a672f9772e841569b34d081dee7be0aecb7001f39c38dff7206c791,39bdac421af64c4af964feafeb4f557386512d0a49797d276d570d6abdd9a76c,234.7999979974702
2505,14e33dc20f74343f77f1adb847783147e6d05c513a728fa34a04491513b9810f,da09d294b54302f22bc4f72668f20ece39123faa5a1accdfb790536e334e9ce3,232.20000002766028
2506,b7e30b7d72d9d064274b26b1e652220f4bf0d7f64ca6c0d9d03feb4fda9725d3,28afe15cbe35440fad4647cbfc27a68f8164aaf6ce190ee9bc4e76605fd29463,230.19999935058877
2507,34145723a92ee27c9cfa35a4c33e292489c21f42d351aa14f2f38d0760762940,2f1ab4151a8bdf37ce566b665d57e1fbd7a4504fed4ca1f916f73185f066a838,217.49999723397195
2508,94e8967e211034ea1ddda5ff6776ad4b362ec93cb4669db0e683819b203941e8,f178129ee8943204a0e029ac62729f461822272c80b2ab09e2c1f35285341e8b,215.00000002561137
2509,7135134180affadfbabee046d39f422bec023b4703ff0fbba40a2beb98935ab8,f28393f93cfdd954d690d70042575f3fab4f4aa9bdec7e580cd58b629f547d97,214.299994695466
2510,f8c5eec0e282282628cfb61f9f1be4b986dd55bf3f30921b8dec049ca1a01c45,ce41280f5459d3632ecd69b8aaf07c19700eb499df1998ccdd9945dcd07cb58d,215.79999884124845
2511,6a973e735e894ed38e82a2317e9adc8d7c2e74a1b4cb79a08401295e57bc3c63,899cf069534724bb62e9ec334b2d7647d5c807505b831d183a9669a7acde4aa8,218.99999410379678
2512,a1596ee73df96cfe6f6584f2dfe02726dbc8106e2adc4c12cbafc8f9ec827406,5811178b1fddff935d1f5af53799650a353e7a749028a36d0e79b95437ec519d,214.2000012099743
2513,a0b4080211ee48dd0bab018d1eb63b4b2ccd392ce3bc25b3442401c13240db55,9b20c5f6c0bfe180717eca124bd4682ae8aa1f05a2f55ff1272852b70d0a2712,213.50000315578654
2514,5db55b9f3168949baad35f124fcb6859b3a0df02b83e2ae6fe157e1546b903ab,816b52255311890792bb8d648dd283971b4bab66e7a4101dc064ee57a074d50a,213.30000163288787
2515,3d7e07d05cbe596ad6cbb70cd03aca0b3d63c6affd6b23fbb0c91a3481a95cb8,190f947f493a5ae30dc4d6aa9f50ef93a277dc3201ddd4d0bf3ba77589b9e934,215.40000307140872
2516,36cc8895af9ad8a73240e91e9d20f15706bd2f52c168cd5780586b71c63c61d4,69a8ba375831f04d1f229a4983d814775df6ee0a48270adc95d6ac0f5a01b422,212.8000051015988
2517,0827d0053c9c73faa9e4b4693e094abfadcdd3ca6c5d72abbc91d6304e814438,4cf22e174db73919b0f793a8eafb270483321e68465f88ac84f928a05a1e28aa,212.89999858709052
2518,d32b1a9406a94121d3a35aaeca289f54ec2f5fe91ae653afa31f91edeb391b8c,8cbc456cf13afe5cb8c212ac97eb2941f15dadc0673ca3ec063e28b0af19a606,212.89999858709052
2519,dd46ec563aed5a50bceb26e8a0469a6f15a8a451171c9801c2b8c82115612e52,dd0e9626cf4ccee45a1a9ce297828c9d570cfb515b88ec0ee9b91645f4dea90e,213.50000315578654
2520,0a4fc8a2900cbc9cd23e3a284f32f650fe4fc5bc850990bcfb73d7f24e83bace,9892795d2a3316afffe3e68277548b193b17d09e4a643fefe1fa76423f584db0,213.3999951183796
2521,c53a080ac534ae3139c4975da8c2966bf26d8afa00d5291d2d0e4d294a462a21,778f87e8e41acddb2f10150cc50332ec87e74f03f9ffde0b5fae2cf487a5d2ee,214.60000425577164
2522,134cf9db91203b4bc4114a811e2cb7f66c525887daee23976e54632c3006fb19,9d0f566cec568aac036b2322b4008eb585f2d5ab45ac28724a6b93498540244e,213.79999816417694
2523,3327ba8e50f990f905c3b3bbee7f411d813cdfc33bdbbddb53ba417be3dc3c6f,0415de05abf7ee2e814162bff72a47aec566f92a2e2048bf131050dc068b354b,213.1000001099892
2524,1d9d22d92d8bfc93aea9a6bb6ca360a8d678b47d1387edea4ea029fb5e0d8012,9dd5a4e07ba14c8e658323e7237dbdce0ab47b366173f4170d7ee0120ab9a697,212.89999858709052
2525,15924d911374f159a460a090a844ee96651adecd7f7a10e01d85105a4d2d545f,46657042c842ffeb42e688c96388b5eb044de2873d9e91a71b668a2d2745d6ac,213.4000023943372
2526,8b47769a8fb453d22f2610e9e271b2f5d90febcefdbff1c470aa58c8bce60a96,b2a8d65489607deb1a98239aa82012896e6295e33d7110f798dee12175d38b82,214.60000425577164
2527,3bbc1d3743ce0c9320dad3bb2511344faa161b603b7dfe80a4824e9aa73d7b8e,cd39b6de72112e5d503ddeeae7bacc09448c1c243ded30b3119ffa7c140983b3,212.49999554129317
2528,9d128402e4dcfa02dbbc3371447bf45b70a197d76035f785383d8fd1e0c5fe09,0a7c3dfbaf2a3bec62d2ef7fabf4bdf65ef05100db9fc8ed8523eb185b46b51e,213.60000391723588
2529,4651e97fbb92e3f6d217a38b8e084a8067e1c2cbe99501dac8c28ad0a940d028,b515f4372e39cee19170c65953fcdfc03f7fffdd0ec6ee5d320fae3a3b25db94,212.40000205580145
2530,9008c233476f9559058e2f1cfaf00d8ce8831843e9d43a2c1510629b92b943c3,ddb234d337694a6e589507a71cd33f9b0d29f50badf6185de153dd9355222d22,212.99999934853986
2531,7ad95647987df3a06ae430666b3b4d879e6c4210919df97b94501d982b4fa645,f8b821fe23a97df6ef83d999c5e55e51f1f76a2d154469204bb7d72f89ee56c8,213.30000163288787
2532,9b622b4ee01aadfc7d3072385e4971d1004df63d2df14559ff0959ab23d3dc6a,25cc994f2e9b4f0126fa8092726486b07f4e75d1ceb0c776137748507ee408ff,214.7999985027127
2533,313420010021653bbe9a093b731fdc0e7bd7f65f0780a3322ad6986fd6b509bd,402db8c5065314eb2dd583918b31744d97a55ef3723401019c5dd0c5f48de9fc,213.20000087143853
2534,0d6352142952d59724a32232b2900de0cd51cce9a257247300ce5544e5585d71,ebd659764ae89954e3a7cb47d3e46cb280c3139fe55a6915b3ab4f7ebe8888d3,213.30000163288787
2535,63cfa42dca8f53c087d4701bac2b27f95c7863ca8a6e00aea0eb50d738ab1f15,8c87dec15b4be657fb8b12bb4d29bc9f2b1963da7a49c675dc0833907724be1a,247.7000016369857
2536,3afbb85d36fac773ff266d48c89eb5b17c67e3a1a85db225bdebc762821515d1,6a7a30e9b7ce63b009b1b052132c2493b12539c9733928072e10d02725259a26,214.39999545691535
2537,fc2ccf6aeb637d06149b194198870b7850a792b7949ffb25effabe12fe3a6330,6160694a96445d440fce8b4f738509ed532a9f5c4475ec4fa8597c37051a90ea,214.30000197142363
2538,65b6432112ae060d1acccf1cc4582b8abcc19dfb592b030864d3b7913511b88a,78d8481271c56517a091041770da409dc78b317d95d07c0dd4b5ab9308085cd9,213.1000001099892
2539,24d0d54a1ba7325a5aa04e6eea06df09fe72a8083dcc1d5f236c2a5981cb8e7c,955ec1b39524f714a389e622f92ebdcaf0555ed23042c2adcdec501f04e530d4,213.30000163288787
2540,513fa23f75d7c5cfdaad4dcd7bd4313840c78454cbc74fb672b9587ac48d0271,1aebb653a01dc5a32e64e9bad2327ab90bbe4073b6760e70aced3739574d8d82,213.30000163288787
2541,23066fe9225956a2d65c4e1672a6c74127a765f9a3e9d2ce92e4b8db05fbb2ba,add7c98c75ea70d48442bb25972d6f720571e7fdb545c5182f15a70a16db60b2,213.00000662449747
2542,85e8e783d1039afd6ec05dcb3e4f940ee6a8c074be4e8aaa9191595f02722cb9,0166f6ab55e0aa9c79cc62b77c5532607eb1badfc167f999557c20bd420e5125,213.49999587982893
2543,7f5ccc22f5f36c61b71796f7844537046f23eff8912beb1bc1c57ad75d8a6f6f,086df70262104ae69bb9b1556897b5fce42d77e1a6b6e54e07c50db5a7028a2e,215.00000002561137
2544,6b11657234edc815ea4e1c3d977d403a827752140601aceafc03f8657b33292b,41b3c8e258db8ea3ce28ca3bc24293e1da0b6e7ea80da30c79c4640a970f5877,212.99999934853986
2545,be25e08542bdc90fb8b478eb7c43f7d064e7348cdd9b7a72d9a57ba7ea53142d,57e9d5e785e22f4969248ee45c183617e9a2450f1a3333d93426deecd9507857,213.20000087143853
2546,bf4f1ef9c0bd6b660500e975a6d41c8e55de1f674e407babc08b176e292080f0,21acda3ae16a2e6be64e427951e05690f1829f4c472bed40d85dd954bae94ad5,212.89999858709052
