signature_hash,block_time_utc,r_component_hex
2eevHNnaK8ED5fpJ2EpNZZPMFmjzpBgRjPrR68hNMwsHtpYfbFb9HkejBch6mvtpZpnQvkwFK665VK7c2pN499mV,1970-01-01 07:00:00,527cf9633177b564e612f5b449aa3f1dbf0bf1f0ef88be3ccf5dd9baf8c3f822
5EE4M84WLzCSstKLrDyNbwSEwLXWDa9rAbbMHVgA9thU1GERoyLfeyg2RZkdNoAm6BJfcH4y6XXPxGC3NgqBeC4m,1970-01-01 07:00:00,d3790c711ec3948ab0331d092e4e3b1acf9b26c64526a4035d11c5132139c850
2AkktfUzqXB8WwAC2jfh8LBFi3V35isJ97RNwch9ZZz4MAcbJ3RToBYiGn7GN5fiMLVWD2NiHrVtCTKfQVacTovi,1970-01-01 07:00:00,3a6dc8d21a937f32f01a2ad05ace02f0df709875897cafdc799d9efa8d958d20
64xWRAHj9K3a2XY6YfFbJh2uo2iCrS9hKrHg6sMHx9ivaQ3e5armZAifporKjMVs97keecF4K4Q8JL8c6hRHfsoj,1970-01-01 07:00:00,fd7f540a13ebe9f16050f37e52749abb76cbf6c89ea9857a95e4eaba8d44abc6
4eUvd76W6hcHvFYCcehNKQVUPL5PEmT6NVcCo2NEKBJ35UZF5o9ctYx8pN2a32TsrXN3cxueCDYfySWFkwivQS5H,1970-01-01 07:00:00,b65fa304a160667ca31adfe67993290be040dfc6589235e15b31e74b88f7fb09
5jrriKLLDVhjMNLad6oKu2DfisF9bW2YjPFfdmEAckpYbJcZdAhZoSouLLanKBKqa8rvF4ZMdhXd8qR3EXuxi6EE,1970-01-01 07:00:00,ed074b237263c9253a15750eb59c12dfdc056f546d413fcdafc0e31e6773ae7b
W2HtYXw8ZaLrcV3picLkPxrtbDgpVy8tBGGKEd1ayhRjAepb8AXczK7EMDDqZkYubDDGPp7fG1sLNqmabGDPD8j,1970-01-01 07:00:00,1907172536d62fa76d8c010b5fc65c67ba1391d9682f1d58d982fc503dc4f21d
26hKxuCNRvvUmi9oc1Aam9mpRvpWc1hdexme9FdzCJkg2sgixuyA32LBDF2HTN86paooMucaX7mSaHoK4ZXwtpDa,1970-01-01 07:00:00,36edabc7a6600d155aae21bbbefbb99d0092284e16bc6143d7dffc330b17d388
4jzjpiyxDPgyCzQpzHUsvdWkYaX76qXk72GkMScm82QBq51V31B5Ztkx5kzTrGxrzFovUuurPqp6VeCTSf6DBzaW,1970-01-01 07:00:00,bb20f0aa128c7eb5e2b6cf5efb19a4a6daaef4eee1af8dc33ec623b6f188e069
KPyEKQ3vV4cYf3feqtycNQFqEgjHj8N49PXMkJ9R5tQTqcfNBQsYDsTUHre1BMxRQpHx4n5JyJ2oeZjKcW7oBF7,1970-01-01 07:00:00,0fdd3155f1dc694c77da38764c180bf76b3bc95e5d6bb00cbbae3b5f684fd7e4
qhxpi3zc7XCU3WKnhcSEgQqZwMpNrivT573dq9DVzc1Zgrbdv1snSCmJEFzqXnDWRHcCkPXHKc7haimfwxhVVUs,1970-01-01 07:00:00,2a009ea1d98fd9e31a3f0dc8a18620e8f11bc58f67b12371527b98d33d2a1aa0
2616uU4BxizSVjDcZNr1Hq6ijBBJWw1SwpLkZGy4f6kJ3W6BAV2tpgQtiurtvmVcGkcxcLjJ6MwjfNGaYyG6xc6y,1970-01-01 07:00:00,36548fff74090d82a902b4a81560f596cb24b1815779e4c4956ef04e3116df99
4S5v5ebzQwa2fXhHdJY7kcPUYrViFnLTBiBAsRMXqvzLtiJLJvFxwXMHr1rMEny4bM91gJN6xAhezswx6Qusa8v3,1970-01-01 07:00:00,abaee1614f6cb4e1636568e648e4de26feea614987c574d68477358ace9e9988
3GrpdpGeRSamgK8H2omd8dqPu1v52GPMcTg7d3WRetdzhnukGD3DuoKgGBWpM7PzvBWw8ZSRUvS2tLkPCHVxB8PA,1970-01-01 07:00:00,71b5cebc93273a1931d7860ccd589ae832319ae9adfc0a6d874affe94b95bcb0
4XRjXQMSaHw8oJLaaZA6wdeFxB4CJP5rtb7vUcSRc2FEXaLctUdPkoJNUNMKAgnJwiwvameFZwMdCQusrPuX5bYx,1970-01-01 07:00:00,b04a230647004bc350958a28042d1f98e94a37f94408e4cff97c0a45b1293c9c
vwAZauqabf1STKYEnuBeX1CYNQ1JX3HeA4dU4GCJhWnxaKJMo5MWEZSKxBbtr4N9sHKNN6SBUyP7C1PVwPEfwBe,1970-01-01 07:00:00,2e82b1f8f8c88c85cbd2fe521abf1b9503e0bd9c5fbec61a80b657a18ca549e7
2mGC42eYdKEMRavxG71tJiJ3Hm4mFDCApWVfKtaFP6UdfbzzJknX2rxp69ASQjs625j8vowHsbXaurB2T4NnaX9c,1970-01-01 07:00:00,582fd136a913f2bd75621190be16f3dcf57efbe397fc207abddb67f706bd7de8
2soEChdnC9LjubusMykpxkY5mYGuvPkC8FRCu4kDj4JdyMMVvgnYU3MwJXd4wdM1W6Rri6qDDFRhNfy7Yes5Bm16,1970-01-01 07:00:00,5dd28a93a9221c8b7f662f786f12232a91ae48c569286839efad5dd4816f1d63
4QsVC86NN26KssR3SNYsuUo8PW2qcWRKpFGzS35PY7SarDQq3PhMWHkMZELRFeadsfbDrnKnqL9LBTVw47bipZdy,1970-01-01 07:00:00,aaa2ce93ae0fe3a51719877a48a4a2541f1a2645561309473914abba4c1a44c4
2cnedy6BvuXh157bHdGBK5UPCW1YCRK9s9GSDbx9ydUwtSj9CGu6FVXTjYmYjFQ8Txg5KnSY6wNsx86n6WJz6wtr,1970-01-01 07:00:00,50e0de4f14952c092693215c7d02e63246a371043fb227607481c98e9652fe68
Y1GZXYWKMfSSSrEzdp2iR5d5r1yc9HbNRdVaVp9fqoz3EDdGysmdZVN9FYg4JQ1zfoGR1ovAE2fa8oajvz347y9,1970-01-01 07:00:00,1abcb9f1cf7866e08a4cd454f23d99939f38ff6e6a32d3a2da29a9905bbb679b
3RAHC7AwvtDQxhv1txktZAnmoyLw8a9pgu6HV4zGEaT2Vgg49ZoUZ2aaWXeYBYaN2kxa1mB9Dt5EcQKGUztyRV6V,1970-01-01 07:00:00,78de5fed8f9c7d31348bcce0d5f283ff050d995abf77f210bc5e11cdbc31ae2b
4vT4zWAxLRTxci6eeJRy1NMyBLShxdyfpXoKjSoWvh44WJ65U5ZDYf82pBhc5VT25cGGsET454JKb4hy2Q3sScjK,1970-01-01 07:00:00,c424cef01526ed0c9c62570ff8a2dc0dfe5ab4776b4e1764e0957b8a31f90c47
5hviGcYdKRN9f9M23QswAjFFFKoShrhyvtGhjxMfdM4hgaArqB5C5KsP9mFquUwrHQGSH3cx57rMN3aEvQp3nt1D,1970-01-01 07:00:00,eb5c6f69bec14e8271644e07bf381a456ced61da2d818a22134ebbd4c88c06da
4sj9rQoeURQFmvScMRLHnAc8M81P3vuENfYJyrijJQPt6Vtz78aRd3bXqscocWs8uDdr5uAoyzctm8cq5aaAt6JF,1970-01-01 07:00:00,c1cbbbdf5eb077aa1b19a8d386e7e4081661215b20750644bb3b0607b648d1ac
3TcwgrztcBYJ5ta1Z7RWNxR83PK8zvmDNKe6GZzpyvtnDMZaQf8pXukc7HsvN5ba4FqBzmGobdyUpYJpCjWTqmMM,1970-01-01 07:00:00,7afd64d4dd057474fa08be1800c7c3b12daf59e8301c06f8e0c986b51dfef880
3ARuR1LHhucNH4jTi2M2cd2bdRoCMicrRbnHWWVxcGZk5mRRega3j6K6hwbfVZoTCXmQSiUhrQKeN3m9GgKphELr,1970-01-01 07:00:00,6c2a603be4fcb8b6eb805c067ffe45a2c8065a3e9e210140673732cfab2317e2
3caETAEhxHTecEe1wyjvtkdpbH2vpXwcrHowExkGPdJejz44Gu8C2bqm29Zj1856eikhz3mwe3QtFSVohvxVco8Z,1970-01-01 07:00:00,82b5f510988110ca12cb3b4b20c05023da7222fabd5420eedacb7995f6b02e5e
2AnnDPgc9jvh8PR1hWUEzHw74MgmLuCL1goKG84GdSmJb4zDDf1kc3LDktLj1on8eZmtJsjsrTuMUv2zMspx2MyN,1970-01-01 07:00:00,3a757bdd6010fd6967550fc5c926b827ed81b1a28614c253db3144c51e5fc114
4qkQRSVaeWWaAG2m5Ei1p5bU1MaXUb4UaYbZeGoEWTWGJbpqgVqKjf4gAzQtrcA3DXfPRcL6i2n3FKyRaktEsYJK,1970-01-01 07:00:00,c016f788c0f10eefc7ad1992bc51b270070ff18c6beb53c705fc68302a7dd94c
4fWsRSm13uB6NexJTvjWgooVQB2uMMHvMaRyxUqTYg7rZvPkrWeUZLWsjiZ9dWms3nUg9ZzFca7H7gqgNc7DorrW,1970-01-01 07:00:00,b743cdd16112b1bdd16b8072c8c19a326f7770a015a4c42ff69af835ffaad69f
2h7nHUyPcNi2AbpWYTKm65jkD33d8BFBBfXQyUiR9CZaY9Sj8pBCbhwejeemLzwgHLYVHFo4xwjNyvhxQYWSzNn3,1970-01-01 07:00:00,549cbf9836e908c73d5de8d29e2c7c9d827198fe913a39ba896c7bca7e480085
45gK85dkQT1eZSJVoht5gGshqJDLSccoNJnkytej49z6cDzTquSBmEJfg6vGm42fPSbTEUZVC9pSLUwMnYwZGKcx,1970-01-01 07:00:00,9a15bf7b889ff0cce892894dab55ab63ced38c8d4ba8edaa93d349c4f896c556
4vHJkRXVRaFaaJPGZgWmDv1QEVbz4zgE6m4g977ScmdaWgTLLpKR7LqQvfkGqXLE4XxsZwvdVzYDWuwiqVmWvCpx,1970-01-01 07:00:00,c3ffa5f72489bd12c156ee7a00f6bcc9d0858a4d027a792bb7130b6f06026909
5Wvt2b728vj99pRjBZ5n9nVnQZ5df4GT5zt3yeXWHC6PNegj8qPvnmT6prjoysToHWQDGrBoYHQdva4HLUh5zam3,1970-01-01 07:00:00,e1e0aa019f4b91171397ad95a5fd57abad8052d580628f0d8c39f043eecc57a1
65fWvbsSFXwNpBrkVf28QQug4xSU1yk4wz3T9bAs93UchjABWA7kNX2rQnLFqoW3nyFqMc6eKioGWTBwH7vkUj7y,1970-01-01 07:00:00,fe1b6b5cb6e3f9127d6f0bfc92bd9d2228fe89a88cfecb3f70fb047761774337
5JeLKEAJQSUouiVVd656srAfnMrZzVQjY4g1koaAn9kVz9hMcbhvb6LXztgahKsrqZVCYnZeHbUaJTZQnzxpiWRA,1970-01-01 07:00:00,d748818fd0be0f81cef24f4a4cb1399e18dd4b0b30dde2acdbe20333ea56ca29
2pcFRuQmCcyZ6pgQSGQ4xZkejeWR3ce9CsMH4YDZZ6yX7WZpJbGvQLaXLoEmGMMCZVb19buSXPn5uH2z8tKnjhxE,1970-01-01 07:00:00,5b12756b4fd892466368fcdafbb70f084739fd06e1849967b2ca6dbe44a71f2f
3xngbEhqAKCa8nNZRPhv6dbn2VgVQYo566mjex9YgbBm4ZkPcuE7vRnHoTGvgWFGsz3nZRvDMabYFtVjdgMaRrYC,1970-01-01 07:00:00,9424a44c7fff6178a116f44372e4edf6955851baad333d4ea4c060108002c61c
5zx2vfPYo9xr9CFq27s9P9GK9nAftnp5K5cxrVAFpXjwj5YZMWYHZi4xnmcypGCNSZ1DZKq8f3QUYLbqMBRgUgZY,1970-01-01 07:00:00,fa0a77252da41e0982745f97193b438c873099e101b64a3e2cf6fed3dea9eba8
3hTFL31bMKbbxPmX4QvPUEjy6BGkSDP5drJrrHj5tF4CNaGZxMtchN4iNL5cY3J5f55a1EN2AgKt7jt6a1CbYn2f,1970-01-01 07:00:00,86eb31ba3d05a0d10478aa9fbc5c6fbf2afd4568d07937a69d1f2dd01471b143
3vCx2U8pKcQHLsk5fBoBJg1BEaGB4qcg7u817dKvnvUJ5LcRx8TnWx1ypkLH965ePCN3Usjf5XUirK4PAN9nHhnb,1970-01-01 07:00:00,91eab62a34a14d0fc4d74830bae31905d1498eba3c1fcde9692b1d8aee8eba15
3GbyTLESRNnmYx6n8qEfoTVvb6s8da86dd2KenQ5HDAZB94gRhrWCxB8SRQu9HE2zfKS4PL6Vcm3Bwqok1xiZmiZ,1970-01-01 07:00:00,717d4ac1cb88c0fcc64490ccd3088973336eb4e2e3e351a1cebb7b5c96bd4710
5gL2eg5iqq8rsGgnUVBk1xpKfoSkWa5qwi4fneLJEhMPCh2HeUFAb7euggvEvDPiqyrfHwb9ruFp9GTVSkCJbzVt,1970-01-01 07:00:00,e9fba81c3d00cd8a8087c8838fc13942347fb13b6516e8c1e55ff3f7ebd4cbda
3JxKh2AjoYGHve6Ndb5awSWdkBEmRtGU1qNn8G8jL6z8Mv9PXC4172KacqMYfoxjdUKfeu7v5Y9Bb4X1LuHwr3UV,1970-01-01 07:00:00,7384466f798d574693f115c175d15a46d71f3cc1c23524e9717460f234dfe798
4c2ydyQLusvDwMMibexa9LcAW8e4eR1fFKF513Dbgk8ue73smcDyKvkdR2roRbSx5BazkRWcyu36RpadaUXZ5zFs,1970-01-01 07:00:00,b44357807d62672c1630edf7f12def9b28beccf3c717d6e3ed584ed9587651b1
5df1Fj93UsFHhzota9QCg8sPa3AUFH82BC7FhfmmmoqtiPdUHUYyWYqrLgMeRZrrhtzYqZ8dvJpAbSPC5eHVs4kG,1970-01-01 07:00:00,e7ad972b8d7db4cd5abad6737e878cae254486e6eb5ac9ad5f9df7989ee27275
sF8X9wDEXR2wVLuTDiHzFN6t8Q69sGNSp92eDiNNSbabMgvBW4WihaUWs7X6GpYruHSsHVK8H76UwUX7SkiJwh3,1970-01-01 07:00:00,2b540401b46efd326195f5b720a992b61a7e90b6119a7a789908939528e73a34
4UnnrNP3X5Xg35gc2FD2dUSs8BZFrpJ4SsQW3vfxdbwSi1Sdkd4BA2Cr848djuzxfnrxWNhP9eYLJNA6SNRtH7P,1970-01-01 07:00:00,0300119ffa1dace370844fa0c5b6875e3776acdf7c0763f86b94efbfdd3500ee
Kr62pNLa1bLmagidDQXxaMajCjoRd5dHAJ7PeCg5igvqDuZDhDSSe7LWMi4RuZrMk69HYeJ95Y8fehbULD6U617,1970-01-01 07:00:00,10409a4191e7b398daf3d1cf8f5a5fc951b8c0003c77521abe74e33d82b3dafc
4uL5fnZLuihVFb1ZQ4jpAdvDtmm9HsNZB7QN4g4FjiE7wtjwkH1PDFUozGjam4JBEb9tmwrnaFpQCy1K4kXEwM9i,1970-01-01 07:00:00,c32d71b0ae72c61508976577c09a324dc2d0691221480c24c2c12368d549ac4c
65iPgEFJoihQWRSsneeim9uWsqhUxBxQ6d4ADLmkUYgYAmmBeFPwZGRdAhNFUuFos4X2ZdvXDdBEXJjbWKGDC48u,1970-01-01 07:00:00,fe265cd3a2d0cceefac90195adb15a1328d7023b1c5591bccbdea2acc927cf7a
A888zPVtrTsF4oNvPnLNDXC4s9SxP8BQfCcUXzcXmqfNZJhoyzH9NBhydwvSAiLFzCw5mptEWHbRA9euZPWi7Aj,1970-01-01 07:00:00,07ddfe9c80312527b13d61a29d1bce981299210c6a7f591e0e04070196db0b6e
pPjCRSPAeeQmFCBCa9UHUn1yoKp2RpijjKECW7EnnVQam8Zw6ysvn62uqZJoe2qy1yLjq4T38h7N5szaa38FYmP,1970-01-01 07:00:00,28de72965827412d48975c407727f9a4945aa1dcdeb24b075ef0c2339309d550
37zrDrk5YTX8hiyLtgai4ewAkzu5EYP34UnzpAMjWR64ti7hmDnSVkTUWScy5h63NDAPbDEiCqiQG3chtnBAkmog,1970-01-01 07:00:00,6a117ad8968885f96d056bc05d138bf0c11aa8131e8eefdb3f9a9c12603d3249
2tH8CssFgZA3QMNnWTQMe6QZgMJuD3ud9PN4K7J3WrAHQtXgELc29HMCoNQfbm8b21nEVAdKokh3iXmXHdwg5r2a,1970-01-01 07:00:00,5e3cb94bf02fc628cabd5d22d51503eec61e61209e29f319b6a878a61aee5a01
t35LUiYt1kzgxN1mYZi5a7KFJAfKwrGt8sGEg1XpKNqC5P86XavGDKHEhkPV1sxevPo7VCJM867aZ6PKWD6hWje,1970-01-01 07:00:00,2c02e55b5a5d56284cc2ad4012b9090d695b991b2ee3dbff458d737e197998fa
6D9GDhuAJemvDYpNyqJqjTCBDgCqTpKHVC9gvxxFPHTNkV4Q8nyQsFBgj8kSNmmUFjeo7bRqgB7PPCyvVy4vNAP,1970-01-01 07:00:00,047e0a84d5070dee00e3ef2ef0499c12b281c805960fb176e029cd19c4a9a674
Vw1AYRT2rE9pTDZt56CCCjh3CmpCeKbfEvw5v7gDJLh4XRMcP14ugp5qdq9JsM9ApbUJU4prWP3d6hjhtXgK129,1970-01-01 07:00:00,18f2f620db761ef1324241cd3a552cd84e9b60030e615fb8c12c6332367ffd34
52MPWGUfjTrNxAMDSFXHp9K6mdfzr8gKQg9axPWYvF77qKB7eAcp2pGv1U279zzrrQN5KQyExqhiEVQ46uNH2mEd,1970-01-01 07:00:00,c93bc60e84d754f16027c78f3f990d697eaad53beb3d0fc11d7971a09b0d5e48
5WdWpuUfAcbiXAFdwr5GCYFG3FZodmwoTbhLozrvYnxtMBfKM6mL5DxYTYjGZxhYxcny3eX1yeQXCBTxEkHsfC1n,1970-01-01 07:00:00,e19e90daddb1f87c59003edf97e5b4c0d78c5be052486a6ca226c58334a930be
478GoCKSPeGeEnEa9UAQCVp75xR5UuJnpGAqLH1xvpiWP44rLfbHYboM8McR1Cfsyzvn6Y4nP7vwbNTgZ7dhnnKL,1970-01-01 07:00:00,9b5552d24002bb283e07069c012cb53f504225e41b754708c09279de4f24a32c
JUgagKYUrQKo36TzjMda5BpcsUG8ijC5sZDdUbZE6z7AY7nDhkz4FxpMW5Vbs3SjjU6a3RZGQbrHoo1CHp7TmVi,1970-01-01 07:00:00,0f125deb844e7284ccf42c76e9b752886f4fe248282711e0fc830a485f3fe713
5SJRWKTbqv141LNmPqpqnq38hsFfj4KQRtYXueCNs7qWSWjCGg4AypqAMHrtLVJJ3JPPLA984BXwXQnqV1nu8d3K,1970-01-01 07:00:00,dde2d6a706c8b81e42681fd626a97f24a449236f7a3fed295b77e7bb0d6ef821
2fZ8DGXER7iVrK2KXycRvfKPFH2FsYbmgdhqZpE1ioLFL4m1pRmxAGqD1Q6mg9YeNaMQ8BBm8yrWhK81eeZrAtak,1970-01-01 07:00:00,5343af19b8ba79b019174f8047d24fa32be051a3f260308967e10790faa68bcd
45euvyPiR9D8KihG1wUaZbRusYvFwnComASNRyLANaCoZAzFpd2PXf4wWQbRAMKGP3KbDtTiH2FvnHoRH1RJBouj,1970-01-01 07:00:00,9a106b73a1e0272389ffe7d861d7ba1440de147934e3fc8cd918c09d42e481cf
KcCukBCpopVDi6za7sEmtd9xERyaq4Zsu2cWBZisUndnQbPV5f4pQPE1gtfJSZprE3PRv1a8EM8d4t5JJBL86PP,1970-01-01 07:00:00,100bc412ea65f9e04a98fa3d985f9a895ef1d5c24a513ebd71afa598f5b0a547
2Lgow9iuy86SWddYC9yqS9f3hGEMrEcWrXWdyN43GvHGT7DFEHnERTsofibzUhTYcsuL9ZYRmNcB3CVsajGUcSqM,1970-01-01 07:00:00,42fe67e3e9d5dd6fc812f44f2b96d744f56a66017201b8c7869c9d5deae85907
5wGxVJCFfvyMkYBrf1WJmyBPDEsvix4sEgF9xxTXLCFJ3oQtjzzEnsYTxXNuMqg8AoAWNBCiUhpwKadfJTArWfVa,1970-01-01 07:00:00,f6df6f586ba90409299c59860f72bcfa128a07abc9659e7f7db5d5770a6fe6f0
29bj13kZCxmPNfegYXR6Eu2sZwnataEU9t56Jk4SkEZbjcn8nvV75vdZg31FeKEYsTZ5wJhgVuMHsa68KVoX4bEw,1970-01-01 07:00:00,396ea39fc650c3c2fca370669d23171e8ab98275b5652508e565ede90620814a
2QZNf6CT4iaaEguy6KgE8C4ptk7TLv54iVfZkfhPDvU1ueAqSaWc9k99N9qBMxR5A9eVdYRb6bUCNHLEJEmf8eK9,1970-01-01 07:00:00,46552966c6b9d74268a07ab0fc7c67971d222ba8e69a9637b32e2aee92074c3d
5TvRgMYvhFunioM1aEGUwvntEE4TrFtHrodTMEBtkAPTdnMh6Qa1uCdVTyj5eAr5gGZCFGGAugb8sabLPNu4hUY7,1970-01-01 07:00:00,df48a410a380576c0d5cbf201b997e0d16d2b5943f2514b8b748035f2f16f35e
5jgW72u6NxsUK3mgcKMvJ7Tk2KivZv5nob4ELALWisaR6zHX2H86eTiR6qpoavYD1hu5c5NyCFEKrLCvRTRk39Ze,1970-01-01 07:00:00,ecdfe0d196587b67be782e8d3e1e8e72da70b55240acddcb1da3ef4d6b038bec
5svHj9knSBqHBztX8kduygKW6vxgvmLgyVBf8UUMv5Tb3s1vAVP35V6JGEFJhst46hLni811FcnbXh3DVvzBZuUa,1970-01-01 07:00:00,f3fa78aee2604327eb9dbbed92b52dd34863be806f998855d06b0b3a394d1b78
21aKk39GAhCggREVSW3kwcfdU8pVSQAGgeZ9yAvyfHPzy7ZT8766u6YCYE51wt5ksMmjquVJwSM1CpeA9Pqauyx9,1970-01-01 07:00:00,32833064989e6765a939c65833ae70501f05cc9de31867e960a6239d0997ca35
61qZEA9N4mrxsUrhXJZG4A15uhBEwdPifnJ8GJTVXBtUFULAhhnmxxtSsfZVnQ4VPzoAmuAQJYrMB38HT5MBZ9fq,1970-01-01 07:00:00,face931bfaedcee416246d0315820600bd326c14aa897c38f081450861bedf52
2p4dQAVTrNDdURD8U9PpsDhZ4DmdV463FMaQEGt5mA6tH2FFYQ62AW5V4XoyJynQgJkV5jkc9j3saWy2TiaW2Nw2,1970-01-01 07:00:00,5a9a19691bb53d9fb4c860c72930dab6252c2b5ff01c42496877a2c2cb76f049
3GmbaVegYqzkBYwkGbjY4rneTJPyqjkUW9UhRnpK2ZdqxoM8XkUS5qEXxbp7CG9DE9eb1hrqd6ToHiLkiUPFzMLT,1970-01-01 07:00:00,71a1eb530754e0ae14ac8c605a9d569caade19917e613f58a894ea90087e8c81
5Pu7WRqwg9UhkDi46rmdqv6k592eyydcYx59YfqotssGR7zee4CN7is78qbrMLsWVvR4wAN5SYtcTkdtKZvKXTo6,1970-01-01 07:00:00,dbd09557a30cdd86da81858a7591633b55b88b15c20a582d42d64f9bb12e23fa
3wFMNf23cN88wqiVfXBDSGiznaL48XWvXdBMDgMokpb7guK73gzChuH49qdcJQyJuGCKLwAQCptTm2YKZAjkQhez,1970-01-01 07:00:00,92d09efe834136fe69a9260161a8cf10591b221b8db42ff673e110feed3660cb
3y17axfoVuxFkPXS8gT6J2uq3hyYtGSRq6pZtx6sxDPuqFsCwP6p4Np9gGuQQCi15MRbMVLShA8XujZWwxQgpids,1970-01-01 07:00:00,9453f52374a0a5aecb181367dafdc87440d0c84dadafa7e94d18c42d496b9bfb
5gL5FgWhV9u7PUWxagkAWrFmnk28E7iYP1gCvAsj38ga4JB1hWFm1SgKTGaG84EaPp2GJ3RSbMZW2TT9PW87dfmP,1970-01-01 07:00:00,e9fbd3d9cf55185b8a80f142439663336a0f562a610227a4322275d7f428b0a7
57VkLVw9XnuSE8Y36hWmmxGdpfuZgdjab4XE2JPkmYfPE6F1JZzfSu3Byxm8pWfz1hw2DVtXGnP62s1wnNivsYEw,1970-01-01 07:00:00,cdab6a19fd150f839340a3cc9093170a717df3d2a9ed90ce583b04beb77daa61
3ifVorgBFZcmjtmiiRkaXxr2qhGEpmhF7gbyLsg14uH71naYJeud4nB2XqD6RJmgWpBGLaRsvd4R38bPUrAemPdy,1970-01-01 07:00:00,87f695a9b76870188316f14499f1bb27ee1f58947023931cb2b74cc99c886502
5hwXS7UKEA3WvRVUGQfcZ3h1nd5E7Xov65TkUANvAJ8YqUT5xENtPyJWj2rkbJQ8azUuXTvzYmwKsM1R477gyuDG,1970-01-01 07:00:00,eb5f87c5b263082c4285f8b7efa328f3e26b8bd9366e9c4b5e5ef7b4265fe301
ou5dfWUWmXUhp8Y2xkeiyaNk2gCfazddv1EsRrhh2ZTa7q7J1YsyjaHP296yxDYi5Rf45ftQ7d9GKSiUviBfkY9,1970-01-01 07:00:00,28716805e0dd748378bca0d3a569fb74b29bd8dfe534a6ab43221944bd8fc4e6
596hAfaeBmZ7G6FqjTKsmSY8inNEUWP88vHC2wGmMBr2nbnPdF6LV3Lb2y2miMxTtfxC8F1WogvX8x573pywj6f7,1970-01-01 07:00:00,cf0d30f2d107185978ffb72696a5106e9685a8ef477af5812bd348b41aaa288b
3SfM5ztiuwyJYWfBjeZ5ePuca9F2X4HYekBGFyzEuSu1erCRA1Zz2nxdN7bEFuD8nR7Yvv27ZJjDngjLxTSKyTNS,1970-01-01 07:00:00,7a29c6ff569a5249dc2d106f7222567be8645b34fea5faecb0c14b5cc39ac5a5
5GCZSeaP86God6WBJ8bDJNjChV92tfHkTsNgMBpN3FjTxvJRCp2ouSpS5d9WJGwptMoTLvUBe1hW4ZWB6y3jHGTg,1970-01-01 07:00:00,d52cdff210610fe4314c966589b49342f5b49f575d875d5f72c0a6ed99c36bb1
3uRBa3AQYTFrzjQa9cCHREZ68MrJjELfR9fB5K8j3VbdPoKJ1MUPE1pTt1XWQMUGk5KF9cs8yjcgwUaPy6ZMJMmP,1970-01-01 07:00:00,913c82de44ebc4064e674670507efab27aba4dac442fe67c29ac85dd68d2c273
aqETZVLJJwE8MGPoxJM1Rg14V6FyfuRwFd6fzp7Q9wQ7nK9W78irgL63qUwp9VTCdvmMxZtswEXq4PVu6baDCEY,1970-01-01 07:00:00,1d2cd1cbbce1fd41a9912613fb0a3438b60edd99ed09054ff2d85df223feaf15
4SuU232MZyo6A6FxQQLPzqkBmDxN6hhMqPue9WVojCpiER9YsFajN4tnqCWXniAx5oUBsnTdqX9NSJbUKeQgaXes,1970-01-01 07:00:00,ac63df3108117bec0f6fc66ec4230adad706a0df961cc4eaaf2135c9c601f34e
2PcnaT2bzTmQLqEz2u8zSaXajRJKX3UczG5uvsPEhfRH96g8HwNYA431hL76cmoNJXxMEr1unQkhNd7jS7xxsTyQ,1970-01-01 07:00:00,458562bb3af4e45ddb61725fff1b6c8275fe6d734d2991b511eb09dfa78326a1
DtXa3owM2BNWnPjcGUYTu4k2bcUhBvQMZjd1VEjjCVbGwjXscs9sV3EKFGoh1FQa8GKmwdME9PzLUChhFJ892r2,1970-01-01 07:00:00,0b1d4d92dfaccbc3522a26b4d19de77f9c20e97314b055845aed526c430a405f
3cYV46J4Ddbw1TabrptAXiwUjzwtH8u8cP6ECi1VFhaFPQtmcT1k6kWM9iyiPUhR8i7c5yomEKyX12Wgbe9eJE5E,1970-01-01 07:00:00,82af4d90f4647f28abf86f05484a1a47ea66adc6e22727f8af0c391fa9ff04aa
2s9cXtmPKhjs8VpddNzTLp8tVjom1G48vDNzzrDD3m297RS2jCDo8c4KpSdrZiRDxL439x61zvphw3jNAQNiUPWo,1970-01-01 07:00:00,5d435e2c697ee4512e281bde97dc5c4c1edd8599a25038307bbbdfedd44f7f42
4UViMYbsFKGS1uSB5pGajTpLpSXFXqnn7xxke4hvomcqA3obt8dD4pRAj8Fox35J8pHhJWkyquPBgoW1MKbiniuh,1970-01-01 07:00:00,adc2fdbb382d55e2a2ef80af34883ce77b3a335e2e9efc3f85cd550fe36de139
2gXH38cHAQySDD3CmWxJty9bhfqwkk9xTkMCNT2riFT1TGDYNWP64Uhatp9mTsVueZFxZVz9WrLLLPjdY5HzNCAR,1970-01-01 07:00:00,54196a4e2a1eeb12fb232fb076cb5072b6b71c674a722a38b3f3099537b83d2f
2SP5aikCgFEv7DAW4dJbaBXU4AGNLNJ7uSeoSgNVGQJShnYRx1ojZrBjiiTW4EQhBRVbKLHavT3r3atqe7SLQu6p,1970-01-01 07:00:00,47e781f43920f27191b87dbf6aeba38741f9044f5419cdfb40ff2e6f7e8878d2
3FRTu2bMVb8dMdyy71j2PKUsmue44yaaW22LxvWLV4ZuVKXwfRXjwjbevhUVGLnaErcMKzak1J2vWQZWSk6d5CrV,1970-01-01 07:00:00,707886570971507e5d4e75ecff72ae0f170049cd8d73c68915a2dcb5a4d12de3
